,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI
1979-04-06,10.28,1.33,9.35,0,9.4647870366511,483.595093870154,0.0,0.0938661362320916,0.0,0,1,3.56684055372654,0,103.18,103.18,103.18,103.18,8.35465587,12.35,0.93,0,0,0.0,20.4892558787469,0.05018699,10.03,9.6,-0.0209030730983998,5.7,1411.0,-0.49799999999999894,9.102,89.21,0.090730172,58.6,86.5,58.2
1979-04-09,10.28,1.33,9.35,0,9.435347496258009,483.595093870154,0.0,0.0938661362320916,0.0,0,1,3.5568703847625103,0,102.87,102.87,102.87,102.87,8.329554656000001,12.35,0.93,0,0,0.0,20.4272287236404,0.050355202,10.02,9.62,-0.0167035337353753,5.7,1411.0,-0.478,9.142000000000001,89.4,0.090730172,58.6,86.5,58.2
1979-04-10,10.28,1.33,9.35,0,9.477449858198339,483.595093870154,0.0,0.0938661362320916,0.0,0,1,3.57386768445715,0,103.34,103.34,103.34,103.34,8.367611336,12.35,0.93,0,0,0.0,20.5200826701895,0.050143078,10.03,9.75,-0.0167251824518467,5.7,1411.0,-0.5779999999999991,9.172,89.18,0.090730172,58.6,86.5,58.2
1979-04-11,10.29,1.33,9.31,0,9.38199167344713,483.595093870154,0.0,0.0938661362320916,0.0,0,1,3.5389931589211296,0,102.31,102.31,102.31,102.31,8.284210526,12.35,0.979999999999999,0,0,0.0,20.315081005537,0.050664957000000004,9.38,9.72,-0.0108452789115589,5.7,1411.0,-0.518000000000001,9.202,89.19,0.090730172,58.6,86.5,58.2
1979-04-12,10.29,1.33,9.31,0,9.352572690462289,483.595093870154,0.0,0.0875370011804444,0.0,0,1,3.52902082748584,0,102.0,102.0,102.0,102.0,8.259109312,12.35,0.979999999999999,0,0,-0.00506330804131779,20.2530460435272,0.050837224,10.02,9.69,-0.00830648341017544,5.7,1411.0,-0.488,9.202,89.63,0.090730172,58.6,86.5,58.2
1979-04-16,10.29,1.33,9.31,0,9.270901892445892,486.793474120618,0.0,0.0875370011804444,0.0,0,1,3.49932537411227,0,101.12,101.12,101.12,101.12,8.187854251000001,12.35,0.979999999999999,0,1,-0.00379748103098834,20.077832351689,0.05129808,10.03,9.66,0.0037047121693604,5.7,1411.0,-0.46799999999999997,9.192,89.66,0.090730172,58.6,86.5,58.2
1979-04-17,10.29,1.33,9.31,0,9.18806299425283,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.50422921738082,0,101.24,101.24,101.24,101.24,8.19757085,12.35,0.979999999999999,0,0,0.00552017527225317,19.9000362214103,0.051255699,9.98,9.5,0.00869725795855363,5.7,1793.0,-0.33799999999999897,9.162,89.75,0.090730172,58.6,86.5,58.2
1979-04-18,10.29,1.33,9.31,0,9.228918330156109,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5209025634575295,0,101.7,101.7,101.7,101.7,8.234817814,12.35,0.979999999999999,0,0,0.0047730449593546,19.990129643575198,0.051042203,10.18,9.29,0.0070850208616696905,5.7,1793.0,-0.138,9.152000000000001,89.39,0.090730172,58.6,86.5,58.2
1979-04-19,10.33,1.33,9.37,0,9.18991728365015,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5071134474283903,1,101.28,101.28,101.28,101.28,8.200809717,12.35,0.9600000000000011,0,0,0.0040259146464560296,19.9072447627553,0.05127228599999999,10.02,9.3,0.00642155383694265,5.7,1793.0,-0.14800000000000102,9.152000000000001,89.43,0.090730172,58.6,86.5,58.2
1979-04-20,10.33,1.42,9.37,0,9.18449419659495,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.50613369555597,2,101.23,101.23,101.23,101.23,8.196761133999999,12.35,0.9600000000000011,0,0,0.00201295732322801,19.8970818896807,0.051315643,10.07,9.31,0.00484695095994159,5.7,1793.0,-0.11800000000000001,9.192,89.83,0.090730172,58.6,86.5,58.2
1979-04-23,10.33,1.42,9.37,0,9.214453753949641,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5186615125952296,3,101.57,101.57,101.57,101.57,8.224291498,12.35,0.9600000000000011,0,0,0.0,19.963568360737,0.051161838,10.22,9.2,0.00109909480630567,5.7,1793.0,0.0120000000000005,9.212,89.76,0.090730172,58.6,86.5,58.2
1979-04-24,10.33,1.42,9.37,0,9.270714581849019,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.54123839560531,4,102.2,102.2,102.2,102.2,8.275303644,12.35,0.9600000000000011,0,0,0.0,20.087045547356897,0.050864318,10.25,9.1,-0.00586462670426429,5.7,1793.0,0.14200000000000101,9.242,89.69,0.090730172,58.6,86.5,58.2
1979-04-25,10.36,1.42,9.39,0,9.29703338039708,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5523855473897403,5,102.5,102.5,102.5,102.5,8.299595142000001,12.35,0.969999999999999,1,0,0.0,20.1456537430638,0.050733256,9.96,9.07,-0.008383363042950991,5.7,1793.0,0.161999999999999,9.232000000000001,89.74,0.090730172,58.6,86.5,58.2
1979-04-26,10.36,1.42,9.39,0,9.25169953663674,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5361556971224397,4,102.01,102.01,102.01,102.01,8.259919027999999,12.35,0.969999999999999,1,0,0.0,20.0489881985853,0.050994845,10.05,9.14,-0.0026906048533979396,5.7,1793.0,0.132,9.272,89.7,0.22970120000000002,58.6,86.5,58.2
1979-04-27,10.36,1.42,9.39,0,9.23176700980526,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.52963128823709,3,101.8,101.8,101.8,101.8,8.24291498,12.35,0.969999999999999,1,0,0.0,20.007350596990303,0.051118360999999994,10.16,9.66,-0.011674785096701,5.7,1793.0,-0.338000000000001,9.322000000000001,89.85,0.22970120000000002,58.6,86.5,58.2
1979-04-30,10.36,1.42,9.39,0,9.22725404671407,486.793474120618,0.0,0.0976017877965845,0.0,0,1,3.5289997585724198,2,101.76,101.76,101.76,101.76,8.239676113,12.35,0.969999999999999,1,0,0.0,19.9991194264155,0.051156783,10.43,9.56,-0.0279830153282963,5.7,1793.0,-0.20800000000000002,9.352,89.98,0.22970120000000002,58.6,86.5,58.2
1979-05-01,10.36,1.42,9.39,0,9.21911594012055,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.52698090900158,1,101.68,101.68,101.68,101.68,8.233198381000001,12.35,0.969999999999999,1,0,0.0,19.9830218522437,0.051215375,10.38,9.5,-0.0256620992778846,5.7,1793.0,-0.138,9.362,90.11,0.22970120000000002,58.6,86.5,58.2
1979-05-02,10.36,1.42,9.44,0,9.22185921065046,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.52912407430936,0,101.72,101.72,101.72,101.72,8.236437247000001,12.35,0.92,0,0,0.0,19.9905023025879,0.051213571,10.2,9.55,-0.023121749575782002,5.7,1793.0,-0.20800000000000002,9.342,90.21,0.22970120000000002,58.6,86.5,58.2
1979-05-03,10.36,1.42,9.44,0,9.229135191331029,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.5330024231415997,0,101.81,101.81,101.81,101.81,8.243724696000001,12.35,0.92,0,0,0.0,20.0078029589596,0.051186617000000004,10.24,9.61,-0.0334883571742101,5.7,1793.0,-0.228,9.382,90.18,0.22970120000000002,58.6,86.5,58.2
1979-05-04,10.36,1.42,9.44,0,9.12673377715493,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.49489503257695,0,100.69,100.69,100.69,100.69,8.153036437,12.35,0.92,0,0,0.0,19.787311511961104,0.051774895999999994,10.25,9.68,-0.0224320031784675,5.8,1793.0,-0.28800000000000003,9.392000000000001,90.01,0.22970120000000002,58.6,86.5,58.2
1979-05-07,10.36,1.42,9.44,0,8.974504347183471,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.43768916790582,0,99.02,99.02,99.02,99.02,8.017813765,12.35,0.92,0,0,0.0,19.458740876539,0.05266733,10.29,9.66,-0.010395872434281,5.8,1793.0,-0.268000000000001,9.392000000000001,89.55,0.22970120000000002,55.1,86.3,56.2
1979-05-08,10.36,1.42,9.44,0,8.987241443938789,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.44365582839995,0,99.17,99.17,99.17,99.17,8.029959514,12.35,0.92,0,0,0.0,19.487824765745398,0.052606875,10.21,9.66,-0.011103860462848,5.8,1793.0,-0.278,9.382,89.74,0.22970120000000002,55.1,86.3,56.2
1979-05-09,10.4,1.42,9.51,0,9.01266303054053,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.45448527234968,0,99.46,99.46,99.46,99.46,8.053441296,12.35,0.890000000000001,0,0,0.0,19.544412688207398,0.052472637999999995,10.25,9.64,-0.0111875440574581,5.8,1793.0,-0.278,9.362,89.64,0.22970120000000002,55.1,86.3,56.2
1979-05-10,10.4,1.42,9.51,0,8.92663345138833,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.4225962361637796,0,98.52,98.52,98.52,98.52,7.977327935,12.35,0.890000000000001,0,0,0.0,19.3592962955647,0.052992624,10.23,9.64,0.0136165837899854,5.8,1793.0,-0.278,9.362,89.91,0.22970120000000002,55.1,86.3,56.2
1979-05-11,10.4,1.42,9.51,0,8.92578371365316,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.4233641032458197,0,98.52,98.52,98.52,98.52,7.977327935,12.35,0.890000000000001,0,0,0.0,19.3588887802426,0.053013972,10.26,9.56,0.0135126301481909,5.8,1793.0,-0.218,9.342,90.03,0.22970120000000002,55.1,86.3,56.2
1979-05-14,10.4,1.42,9.51,0,8.88326337984052,486.793474120618,0.0,0.0976017877965845,0.0,0,0,3.4081481027756397,0,98.06,98.06,98.06,98.06,7.9400809720000005,12.35,0.890000000000001,0,0,0.0,19.268088498963397,0.053284108,10.33,9.55,0.020283632050406997,5.8,1793.0,-0.248000000000001,9.302,89.98,0.22970120000000002,55.1,86.3,56.2
1979-05-15,10.4,1.42,9.51,0,8.88966580137397,486.793474120618,0.0,0.0897462878562756,0.0,0,0,3.41169677520262,0,98.14,98.14,98.14,98.14,7.946558704,12.35,0.890000000000001,0,0,-0.0062843999522471,19.2833899219429,0.053262103,10.28,9.6,0.0231450520384407,5.8,1793.0,-0.278,9.322000000000001,90.08,0.22970120000000002,55.1,86.3,56.2
1979-05-16,10.47,1.42,9.52,0,8.914182257276869,481.35622769482904,0.0,0.0897462878562756,0.0,0,0,3.4221989594429503,0,98.42,98.42,98.42,98.42,7.969230769,12.35,0.9500000000000011,0,0,-0.00471329996418532,19.3379814892923,0.053131945,10.13,9.57,0.0140017472968703,5.8,1749.0,-0.258000000000001,9.312000000000001,90.02,0.22970120000000002,55.1,86.3,56.2
1979-05-17,10.47,1.42,9.52,0,8.96133321261524,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.47582001225285,0,99.94,99.94,99.94,99.94,8.092307692,12.35,0.9500000000000011,0,0,0.00482939623142187,19.4416649521274,0.052344899,10.24,9.57,-0.000824812139164183,5.8,1749.0,-0.32799999999999896,9.242,90.38,0.22970120000000002,55.1,86.3,56.2
1979-05-18,10.47,1.42,9.52,0,8.959666804953619,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.47624094943559,0,99.93,99.93,99.93,99.93,8.091497976,12.35,0.9500000000000011,0,0,0.00440759716759728,19.4394385490946,0.052370785999999996,10.25,9.72,0.002177181769815,5.8,1749.0,-0.48800000000000104,9.232000000000001,90.71,0.22970120000000002,55.1,86.3,56.2
1979-05-21,10.47,1.42,9.52,0,8.977724680701382,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4843150659544198,1,100.14,100.14,100.14,100.14,8.108502024,12.35,0.9500000000000011,0,1,0.0039857981037727105,19.480002283736997,0.052281568,10.34,9.77,-0.0016152152086963,5.8,1749.0,-0.5279999999999989,9.242,90.87,0.22970120000000002,55.1,86.3,56.2
1979-05-22,10.47,1.42,9.52,0,9.0101231220504,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.49795807615148,2,100.51,100.51,100.51,100.51,8.138461538,12.35,0.9500000000000011,0,0,0.00199289905188635,19.5516827429732,0.052109637,10.18,9.7,-0.0147372722739776,5.8,1749.0,-0.5479999999999999,9.152000000000001,90.86,0.22970120000000002,55.1,86.3,56.2
1979-05-23,10.5,1.42,9.51,0,8.952880261450051,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.47680199708429,3,99.88,99.88,99.88,99.88,8.087449393,12.35,0.99,0,0,0.0,19.4288332177878,0.052458982,9.66,9.67,-0.00874753174823434,5.8,1749.0,-0.598000000000001,9.072000000000001,90.72,0.22970120000000002,55.1,86.3,56.2
1979-05-24,10.5,1.42,9.51,0,8.95659532983201,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4793118929129903,4,99.93,99.93,99.93,99.93,8.091497976,12.35,0.99,0,0,0.0,19.4382542306112,0.052453384000000006,10.18,9.53,-0.00833463297038964,5.8,1749.0,-0.46799999999999997,9.062000000000001,90.59,0.22970120000000002,55.1,86.3,56.2
1979-05-25,10.5,1.35,9.51,0,8.98181942250949,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4901799249173098,5,100.22,100.22,100.22,100.22,8.114979757,12.35,0.99,1,0,0.0,19.4943526892881,0.052322192999999996,10.05,9.54,-0.00972404073682054,5.8,1749.0,-0.5279999999999989,9.012,90.83,0.22970120000000002,55.1,86.3,56.2
1979-05-29,10.5,1.35,9.51,0,8.965817667026279,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.48503077159404,4,100.05,100.05,100.05,100.05,8.101214575,12.35,0.99,1,0,0.0,19.4609676122936,0.05243172,10.48,9.55,0.004969326335608529,5.8,1749.0,-0.5379999999999999,9.012,91.02,0.051207625,55.1,86.3,56.2
1979-05-30,10.5,1.35,9.51,0,8.88082285373716,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4530591535113198,3,99.11,99.11,99.11,99.11,8.025101215,12.35,0.99,1,0,0.0,19.2778055652039,0.052949825,10.65,9.55,0.021136744338922004,5.8,1749.0,,,,0.051207625,55.1,86.3,56.2
1979-05-31,10.51,1.35,9.49,0,8.87737740184173,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4527854046654505,2,99.08,99.08,99.08,99.08,8.022672065,12.35,1.02,1,0,0.0,19.271644093111398,0.052986684000000006,10.31,9.57,0.0262561516007224,5.8,1749.0,-0.508000000000001,9.062000000000001,90.53,0.051207625,55.1,86.3,56.2
1979-06-01,10.51,1.35,9.49,0,8.88468399603117,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.45669617709364,1,99.17,99.17,99.17,99.17,8.029959514,12.35,1.02,1,0,0.0,19.288817209957,0.052959404,10.24,9.52,0.0223933293184988,5.8,1749.0,-0.46799999999999997,9.052,90.82,0.051207625,55.1,86.3,56.2
1979-06-04,10.51,1.35,9.49,0,8.89736491988585,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.4626992014699196,0,99.32,99.32,99.32,99.32,8.042105263,12.35,1.02,0,0,0.0,19.317653750306803,0.052900197,10.23,9.54,0.0250129366752517,5.8,1749.0,-0.478,9.062000000000001,90.62,0.051207625,55.1,86.3,56.2
1979-06-05,10.51,1.35,9.49,0,9.01305576147306,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.50879724585225,0,100.62,100.62,100.62,100.62,8.147368421,12.35,1.02,0,0,0.0,19.570153348280197,0.05223724,10.19,9.44,0.0211939573741791,5.8,1749.0,-0.417999999999999,9.022,90.79,0.051207625,55.1,86.3,56.2
1979-06-06,10.45,1.35,9.48,0,9.0731956437809,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.53328497553971,0,101.3,101.3,101.3,101.3,8.20242915,12.35,0.969999999999999,0,0,0.0,19.7020527321126,0.051906955,10.17,9.35,0.009198047640757179,5.8,1749.0,-0.37799999999999995,8.972000000000001,90.78,0.051207625,55.1,86.3,56.2
1979-06-07,10.45,1.35,9.48,0,9.116309530037599,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.55115098874801,0,101.79,101.79,101.79,101.79,8.242105263,12.35,0.969999999999999,0,0,0.0,19.7969884247468,0.051677355999999994,10.26,9.29,0.0032999816155654302,5.8,1749.0,-0.39799999999999996,8.892000000000001,90.67,0.051207625,52.1,86.9,54.4
1979-06-08,10.45,1.35,9.48,0,9.088071342151641,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.54146153071335,0,101.49,101.49,101.49,101.49,7.6480783720000005,13.27,0.969999999999999,0,0,0.0,19.738271335114998,0.051850835,10.26,9.18,0.00517413887985925,5.8,1749.0,-0.278,8.902000000000001,90.65,0.051207625,52.1,86.9,54.4
1979-06-11,10.45,1.35,9.48,0,9.12430650823798,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.5568941199102206,0,101.91,101.91,101.91,101.91,7.679728711,13.27,0.969999999999999,0,0,0.0,19.8195767531647,0.05165778099999999,10.31,9.06,-0.00415953742955526,5.8,1749.0,-0.11800000000000001,8.942,90.65,0.051207625,52.1,86.9,54.4
1979-06-12,10.45,1.35,9.48,0,9.207082012525712,481.35622769482904,0.0,0.0997107831157074,0.0,0,0,3.59047928158236,0,102.85,102.85,102.85,102.85,7.750565185,13.27,0.969999999999999,0,0,0.0,20.0020011107882,0.051206102,10.24,8.88,-0.0131370915159572,5.8,1749.0,-0.088000000000001,8.792,90.59,0.051207625,52.1,86.9,54.4
1979-06-13,10.44,1.35,9.41,0,9.15736476444821,481.35622769482904,0.0,0.0903649206974695,0.0,0,0,3.57240511679984,0,102.31,102.31,102.31,102.31,7.709871891000001,13.27,1.03,0,0,-0.0074766899345903,19.8965912133223,0.051496929000000004,10.01,8.87,-0.00737169653661052,5.8,1749.0,-0.0379999999999985,8.832,90.44,0.051207625,52.1,86.9,54.4
1979-06-14,10.44,1.35,9.41,0,9.14614538082526,481.35622769482904,0.0,0.0903649206974695,0.0,0,0,3.56934152513892,0,102.2,102.2,102.2,102.2,7.701582517,13.27,1.03,0,0,-0.00560751745094272,19.8748012689115,0.051572935,10.29,8.9,-0.00176916720321055,5.8,1749.0,-0.0280000000000005,8.872,90.42,0.051207625,52.1,86.9,54.4
1979-06-15,10.44,1.35,9.41,0,9.03267443876339,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5662786515355895,0,102.09,102.09,102.09,102.09,7.693293142000001,13.27,1.03,0,0,0.00527583490977931,19.6307436840602,0.051649494000000004,10.31,9.15,0.00469261776882066,5.8,1749.0,-0.188000000000001,8.962,89.81,0.051207625,52.1,86.9,54.4
1979-06-18,10.44,1.35,9.41,0,8.98452998452738,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5485433786052103,0,101.56,101.56,101.56,101.56,7.653353429,13.27,1.03,0,0,0.00489146242415828,19.528606847056302,0.051940130999999994,10.4,8.95,0.00454175964563468,5.8,1827.0,0.00200000000000067,8.952,89.88,0.051207625,52.1,86.9,54.4
1979-06-19,10.44,1.35,9.41,0,8.98504904666097,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5500214123740097,0,101.58,101.58,101.58,101.58,7.654860587999999,13.27,1.03,0,0,0.00450708993853724,19.5322224007316,0.051950999000000005,10.24,8.97,0.00014495065185519398,5.8,1827.0,-0.0180000000000007,8.952,89.19,0.051207625,52.1,86.9,54.4
1979-06-20,10.39,1.35,9.25,0,8.988222183539,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5525482105270396,1,101.63,101.63,101.63,101.63,7.658628485,13.27,1.14,0,0,0.00225354496926862,19.5416000680611,0.051946525,10.13,8.94,0.00565217178015503,5.8,1827.0,0.00200000000000067,8.942,88.96,0.051207625,52.1,86.9,54.4
1979-06-21,10.39,1.35,9.25,0,9.02765106487585,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.569407402702,2,102.09,102.09,102.09,102.09,7.693293142000001,13.27,1.14,0,0,0.0,19.6298058146951,0.051733453,10.22,8.96,0.00631858931758715,5.8,1827.0,-0.0280000000000005,8.932,88.75,0.051207625,52.1,86.9,54.4
1979-06-22,10.39,1.62,9.25,0,9.07502745225645,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.58941975199648,3,102.64,102.64,102.64,102.64,7.734740015,13.27,1.14,0,0,0.0,19.7353077524195,0.051477888,10.26,8.99,0.0020160174707683,5.8,1827.0,-0.0080000000000009,8.982000000000001,88.42,0.051207625,52.1,86.9,54.4
1979-06-25,10.39,1.62,9.25,0,9.02514748993684,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5709684060504103,4,102.09,102.09,102.09,102.09,7.693293142000001,13.27,1.14,0,0,0.0,19.629298524754397,0.051776987999999996,10.43,8.75,-0.0015864821895577301,5.8,1827.0,0.182,8.932,87.71,0.051207625,52.1,86.9,54.4
1979-06-26,10.39,1.62,9.25,0,8.9858893392629,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.55671044868206,5,101.66,101.66,101.66,101.66,7.660889224,13.27,1.14,1,0,0.0,19.5463582270858,0.052017852999999996,10.3,8.76,0.0036105742368156297,5.8,1827.0,0.0619999999999994,8.822000000000001,88.19,0.070831378,52.1,86.9,54.4
1979-06-27,10.35,1.62,9.23,0,9.038557589578721,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.578835137574,4,102.27,102.27,102.27,102.27,7.706857573,13.27,1.12,1,0,0.0,19.663373706039,0.051729316,10.5,8.81,0.000950467726169468,5.8,1827.0,-0.0080000000000009,8.802,88.03,0.070831378,52.1,86.9,54.4
1979-06-28,10.35,1.62,9.23,0,9.084142903164029,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.59816515025918,3,102.8,102.8,102.8,102.8,7.746797287000001,13.27,1.12,1,0,0.0,19.7649981023227,0.051484235,10.54,8.9,0.007328687181454171,5.8,1827.0,-0.0980000000000008,8.802,87.98,0.070831378,52.1,86.9,54.4
1979-06-29,10.35,1.62,9.23,0,9.092581841055392,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.60280008588385,2,102.91,102.91,102.91,102.91,7.731780616,13.31,1.12,1,0,0.0,19.7858621754198,0.051451183,10.54,8.95,0.0144313761872638,5.8,1827.0,-0.138,8.812000000000001,87.85,0.070831378,52.1,86.9,54.4
1979-07-02,10.35,1.62,9.23,0,9.01002690096534,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5713765202179903,1,101.99,101.99,101.99,101.99,7.662659654,13.31,1.12,1,0,0.0,19.608690246859396,0.051937475999999996,10.66,8.93,0.0208262374829086,5.8,1827.0,-0.16799999999999898,8.762,87.89,0.070831378,52.1,86.9,54.4
1979-07-03,10.35,1.62,9.23,0,9.01759263676956,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5756633157404702,0,102.09,102.09,102.09,102.09,7.670172802000001,13.31,1.12,0,0,0.0,19.6276201844398,0.051908758,10.05,9.06,0.0144618263216718,5.8,1827.0,-0.28800000000000003,8.772,87.82,0.070831378,52.1,86.9,54.4
1979-07-05,10.32,1.62,9.23,0,9.04635344106955,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.5883569599590497,0,102.43,102.43,102.43,102.43,7.695717506,13.31,1.09,0,0,0.0,19.692684163858896,0.051758537,10.33,9.19,0.0019325346693300101,5.8,1827.0,-0.38799999999999996,8.802,87.34,0.070831378,52.1,86.9,54.4
1979-07-06,10.32,1.62,9.23,0,9.150166453100551,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.63083082603351,0,103.62,103.62,103.62,103.62,7.7851239670000005,13.31,1.09,0,0,0.0,19.921153718680802,0.051185957000000004,10.29,9.2,-0.0132228376015835,5.6,1827.0,-0.37799999999999995,8.822000000000001,87.51,0.070831378,52.1,86.9,54.4
1979-07-09,10.32,1.62,9.23,0,9.22393186412293,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.66140032714666,0,104.47,104.47,104.47,104.47,7.848985725,13.31,1.09,0,0,0.0,20.0842446840193,0.050791144,10.31,9.26,-0.017290987617472,5.6,1827.0,-0.39799999999999996,8.862,87.75,0.070831378,52.1,86.9,54.4
1979-07-10,10.32,1.62,9.23,0,9.198803731519,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.65272331813542,0,104.2,104.2,104.2,104.2,7.828700225,13.31,1.09,0,1,0.0,20.0320083638708,0.05094446,10.24,9.32,-0.0236014931645507,5.6,1827.0,-0.39799999999999996,8.922,87.54,0.070831378,52.1,86.9,54.4
1979-07-11,10.3,1.62,9.16,0,9.14808597475586,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.6338785119618,0,103.64,103.64,103.64,103.64,7.786626597000001,13.31,1.14,0,0,0.0,19.924016736322,0.051241552999999995,10.24,9.27,-0.0195952890092755,5.6,1827.0,-0.298,8.972000000000001,87.28,0.070831378,52.1,86.9,54.4
1979-07-12,10.3,1.62,9.16,0,9.062963764938381,486.473636095571,0.0,0.101632645543813,0.0,0,0,3.6013552509789,0,102.69,102.69,102.69,102.69,7.71525169,13.31,1.14,0,0,0.0,19.741048793401,0.051737622999999996,10.31,9.26,-0.0111852028535318,5.6,1827.0,-0.308,8.952,87.24,0.070831378,52.1,86.9,54.4
1979-07-13,10.3,1.62,9.16,0,9.029047440271471,484.234769920246,0.0,0.101632645543813,0.0,0,0,3.58916558732981,0,102.32,102.32,102.32,102.32,7.687453043,13.31,1.14,0,0,0.0,19.6695773937132,0.051946818,10.32,9.3,-0.00552086757390828,5.6,1827.0,-0.35800000000000104,8.942,87.22,0.070831378,52.1,86.9,54.4
