,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY
1986-06-27,10.18,2.82,8.97,0,15.0133664435022,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.2958890402004,3,249.6,248.74,249.74,248.74,17.0608339,14.63,1.21,1,0,0.0,28.696730101608,0.032301683,6.82,6.02,-0.0230054322282097,7.3,1888.0,1.255,7.3839999999999995,112.2,-0.059901145,54.4,42.8,49.7,30720.0,3.1512691910000004,32280.0,586.0
1986-06-30,10.18,2.82,8.96,0,15.0894007789909,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.3585949522017,2,250.84,249.6,251.81,249.6,17.14559125,14.63,1.22,1,0,0.0,28.826534277046598,0.032147224,7.72,5.96,-0.0380872278750704,7.3,1888.0,1.167,7.321000000000001,111.31,-0.059901145,54.4,42.8,49.7,30660.0,5.5054135760000005,46860.0,586.0
1986-07-01,10.16,2.82,8.93,0,15.163042101940698,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.4193383482284,1,252.04,250.53,252.04,250.67,17.22761449,14.63,1.23,1,0,0.0,28.951566311359603,0.031999362,6.97,5.99,-0.0377765544582717,7.3,1888.0,1.195,7.348,111.26,-0.059901145,54.4,42.8,49.7,31320.0,5.225273585,52020.0,584.0
1986-07-02,10.15,2.82,8.93,0,15.204206196943199,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.453481022519,0,252.7,251.79,253.2,252.04,17.27272727,14.63,1.22,0,0,0.0,29.014454222405,0.031920968,7.12,6.0,-0.0396045221482384,7.3,1888.0,1.195,7.357,111.03,-0.059901145,54.4,42.8,49.7,32160.0,3.9331414110000003,46020.0,585.0
1986-07-03,10.16,2.82,8.89,0,15.1509057432212,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.4102500282044,0,251.79,251.23,252.94,252.7,17.21052632,14.63,1.27,0,0,0.0,28.897162018258,0.032041062,6.87,5.91,-0.0392468401939668,7.1,1888.0,1.228,7.285,,-0.059901145,54.4,42.8,49.7,46080.0,7.350719337999999,31500.0,582.0
1986-07-07,10.13,2.82,8.9,0,14.686574439998601,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,12.030375730392402,0,244.05,243.63,251.81,251.79,16.68147642,14.63,1.23,0,0,0.0,27.996901439275398,0.033062117,6.93,5.87,-0.0251318660234967,7.1,1888.0,1.314,7.321000000000001,111.55,-0.059901145,54.4,42.8,49.7,53160.0,13.22622206,30720.0,581.0
1986-07-08,10.15,2.82,8.94,0,14.539926252799198,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,11.9107264813415,0,241.59,239.07,244.06,244.05,16.51332878,14.63,1.21,0,1,0.0,27.703003683299,0.033403701,6.88,5.94,-0.0338562846199943,7.1,1888.0,1.308,7.428999999999999,110.87,-0.059901145,55.3,51.3,50.5,45840.0,15.317599,30660.0,581.0
1986-07-09,10.16,2.82,8.87,0,14.6153502177653,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,11.972983203741698,0,242.82,241.46,243.07,241.59,16.5974026,14.63,1.29,0,0,0.0,27.8322439966051,0.033239397999999996,6.8,5.88,-0.033165785232286,7.1,1888.0,1.26,7.276,110.79,-0.059901145,55.3,51.3,50.5,32580.0,5.923317471,50160.0,579.0
1986-07-10,10.14,2.82,8.88,0,14.628183840563299,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,11.9839679475897,0,243.01,239.66,243.44,242.82,16.61038961,14.63,1.26,0,0,0.0,27.8422154444346,0.033218307999999995,6.78,5.85,-0.0294406894502944,7.1,1888.0,1.34,7.24,110.66,-0.059901145,55.3,51.3,50.5,41460.0,11.84712408,31080.0,576.0
1986-07-11,10.11,2.82,8.88,0,14.582021270358698,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,11.9466257482076,0,242.22,241.68,243.48,243.01,16.55639098,14.63,1.23,0,0,0.0,27.739995130570502,0.033331564,6.47,5.75,-0.0249469162416944,7.1,1888.0,1.386,7.285,111.96,-0.059901145,55.3,51.3,50.5,47280.0,7.932665094,38460.0,572.0
1986-07-14,10.14,2.82,8.85,0,14.335960533364599,526.995008995912,0.021713213999999998,0.016651633592442,0.0,0,0,11.7455315101076,0,238.11,238.04,242.22,242.22,16.27546138,14.63,1.29,0,0,0.0,27.258030804753698,0.033911897999999996,6.48,5.77,-0.00833421806625587,7.1,1888.0,1.28,7.204,111.17,-0.059901145,55.3,51.3,50.5,54000.0,8.651753345,30660.0,572.0
1986-07-15,10.09,2.82,8.82,0,14.0693793288056,526.570697394466,0.021713213999999998,0.016651633592442,0.0,0,0,11.5276379938565,0,233.66,233.6,238.12,238.09,15.97129187,14.63,1.27,0,0,0.0,26.737801173270697,0.034562837,6.39,5.77,0.0187081749873628,7.1,1888.0,1.2209999999999999,7.132999999999999,110.33,-0.059901145,55.3,51.3,50.5,51600.0,15.06874771,30660.0,570.0
1986-07-16,10.06,2.82,8.82,0,14.152015148926301,526.570697394466,0.021713213999999998,0.0138570346614264,0.0,0,0,11.5958574723918,0,235.01,233.66,236.19,233.66,16.06356801,14.63,1.24,0,0,-0.00223567914481251,26.881353545485396,0.034369357999999996,6.54,5.77,0.0150044787978677,7.1,1888.0,1.237,7.169,110.01,-0.059901145,55.3,51.3,50.5,30660.0,9.050432422,37560.0,572.0
1986-07-17,10.08,2.82,8.85,0,14.1652545786167,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.649777279244402,0,236.07,235.01,236.65,235.01,16.13602187,14.63,1.23,0,0,0.0012536468483803599,26.893009701963898,0.034220076,6.5,5.75,0.00748758601738275,7.1,1845.0,1.245,7.155,109.89,-0.059901145,55.3,51.3,50.5,30660.0,5.80709233,48900.0,574.0
1986-07-18,10.12,2.82,8.85,0,14.1840417644311,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.665707942193599,0,236.36,233.94,238.22,236.07,16.15584416,14.63,1.27,0,0,0.00107996508283605,26.915171118582503,0.034183295,6.38,5.71,0.0157576004715245,7.1,1845.0,1.288,7.124,109.4,-0.059901145,55.3,51.3,50.5,40920.0,11.52196788,52320.0,574.0
1986-07-21,10.13,2.82,8.85,0,14.178224873714099,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.6614049846638,0,236.24,235.53,236.45,236.36,16.14764183,14.63,1.28,0,0,0.0009062833172917461,26.890657355257897,0.034205866,6.48,5.72,-0.00141234960790849,7.1,1845.0,1.263,7.124,109.13,-0.059901145,55.3,51.3,50.5,31560.0,5.12778203,40320.0,572.0
1986-07-22,10.11,2.82,8.91,0,14.296051156459901,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.758788263791,1,238.18,235.92,238.42,236.24,16.28024607,14.63,1.2,0,0,0.000732601551747435,27.100455698966698,0.03393242,6.39,5.73,-0.0157883676103654,7.1,1845.0,1.329,7.231,109.37,-0.059901145,55.3,51.3,50.5,31320.0,6.659743016,53940.0,570.0
1986-07-23,10.14,2.82,8.93,0,14.326858856339099,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.784599426173802,2,238.67,238.17,239.25,238.19,16.31373889,14.63,1.21,0,0,0.0,27.1451469935517,0.03386791,6.41,5.81,-0.00917895973010322,7.1,1845.0,1.287,7.24,109.84,-0.059901145,55.3,51.3,50.5,30660.0,6.0646311520000005,52080.0,569.0
1986-07-24,10.12,2.82,8.82,0,14.2850306084109,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.7506690070762,3,237.95,237.32,239.05,238.69,16.26452495,14.63,1.3,0,0,0.0,27.0522827550521,0.033975559,6.33,5.81,-0.00814206911206064,7.1,1845.0,1.359,7.311,109.93,-0.059901145,55.3,51.3,50.5,44340.0,4.976855758,32100.0,568.0
1986-07-25,10.23,2.89,8.81,0,14.422711486268401,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.8643810399976,4,240.22,237.95,240.36,237.99,16.41968558,14.63,1.42,0,0,0.0,27.2991697968903,0.033658961,6.3,5.81,-0.0227692785098972,7.1,1845.0,1.355,7.348,110.65,-0.059901145,55.3,51.3,50.5,30660.0,5.088079481,52380.0,566.0
1986-07-28,10.26,2.89,8.92,0,14.1713236130904,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.6580636371906,5,236.01,235.23,240.25,240.2,16.13192071,14.63,1.34,1,0,0.0,26.809982523835,0.034263917000000005,6.42,5.89,-0.000498924681930631,7.1,1845.0,1.4480000000000002,7.466,109.05,0.008749291,55.3,51.3,50.5,52920.0,12.21028361,35820.0,567.0
1986-07-29,10.32,2.89,8.89,0,14.085026736758401,526.570697394466,0.021713213999999998,0.0175200424201636,0.0,0,0,11.587557996494802,4,234.55,234.4,236.01,235.72,16.03212577,14.63,1.43,1,0,0.0,26.633536013941,0.034481767,6.31,5.86,0.0101042983771444,7.1,1845.0,1.369,7.375,109.16,0.008749291,55.3,51.3,50.5,53880.0,6.295386537000001,30660.0,559.0
1986-07-30,10.29,2.89,8.87,0,14.208911875376101,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.6899543022103,3,236.59,233.07,237.38,234.57,16.17156528,14.63,1.42,1,0,0.0,26.8556753296206,0.034188976,6.26,5.85,0.000641346578497613,7.1,1845.0,1.354,7.337999999999999,108.78,0.008749291,55.3,51.3,50.5,37080.0,13.9664966,52200.0,556.0
1986-07-31,10.28,2.89,8.85,0,14.1820619919545,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.668345194887099,2,236.12,235.89,236.92,236.59,16.13943951,14.63,1.43,1,0,0.0,26.7928717920758,0.034261567,6.35,5.79,0.00347169109878501,7.1,1845.0,1.365,7.275,108.03,0.008749291,55.3,51.3,50.5,47340.0,5.797768124,32520.0,554.0
1986-08-01,10.25,2.89,8.86,0,14.1107549037803,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.6101703877709,1,234.91,234.59,236.89,236.12,16.05673274,14.63,1.39,1,0,0.0,26.646234995199,0.034443113,6.38,5.77,0.00792941587466194,6.9,1845.0,1.411,7.32,108.14,0.008749291,55.3,51.3,50.5,53340.0,6.943913354,34500.0,556.0
1986-08-04,10.25,2.89,8.84,0,14.177003708975,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.665168212899198,0,235.99,231.92,236.86,234.91,16.13055366,14.63,1.41,0,0,0.0,26.759321945809802,0.03429053,6.38,5.71,0.0192480948821085,6.9,1845.0,1.442,7.292999999999999,108.27,0.008749291,55.3,51.3,50.5,38820.0,16.72340521,52380.0,554.0
1986-08-05,10.24,2.89,8.86,0,14.240861041355199,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.718196445841802,0,237.03,235.97,238.31,235.99,16.20164046,14.63,1.38,0,0,0.0,26.867750504805002,0.034145099,6.35,5.71,0.0258339048001527,6.9,1845.0,1.496,7.356,108.52,0.008749291,55.3,51.3,50.5,30660.0,7.999522482000001,39300.0,554.0
1986-08-06,10.27,2.89,8.88,0,14.2308235736797,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.7104237553601,0,236.84,235.48,237.35,237.03,16.18865345,14.63,1.39,0,0,0.0,26.8367428352418,0.034177517000000004,6.28,5.72,0.0361590303051427,6.9,1845.0,1.608,7.457000000000001,107.68,0.008749291,55.3,51.3,50.5,44100.0,9.002021442,49860.0,554.0
1986-08-07,10.34,2.89,8.86,0,14.244218958868599,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.7219333222905,0,237.04,236.31,238.02,236.84,16.20232399,14.63,1.48,0,0,0.0,26.849928201517702,0.034153703,6.33,5.72,0.0376687836309976,6.9,1845.0,1.526,7.3839999999999995,107.75,0.008749291,51.2,49.3,48.0,31500.0,5.859170946,50580.0,555.0
1986-08-08,10.33,2.89,8.8,0,14.2360695819009,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.7156439908217,0,236.88,236.37,238.06,237.04,16.33655172,14.5,1.53,0,0,0.0,26.822352992320102,0.034181965,6.36,5.7,0.0419875854467893,6.9,1845.0,1.4369999999999998,7.284,107.54,0.008749291,51.2,49.3,48.0,52560.0,4.9303573919999995,32280.0,556.0
1986-08-11,10.29,2.89,8.76,0,14.465930842422301,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,11.905207994428599,0,240.68,236.87,241.2,236.88,16.59862069,14.5,1.53,0,0,0.0,27.242859112034697,0.033647391,6.4,5.67,0.0270059342018716,6.9,1845.0,1.4769999999999999,7.244,107.01,0.008749291,51.2,49.3,48.0,30660.0,6.846819561,53640.0,558.0
1986-08-12,10.3,2.89,8.77,0,14.627312112462402,526.570697394466,0.019503519,0.0175200424201636,0.0,0,0,12.0384078985813,0,243.34,240.35,243.37,240.68,16.78206897,14.5,1.53,0,0,0.0,27.5339475127596,0.033284639,6.28,5.61,0.0124950565120139,6.9,1845.0,1.444,7.221,107.92,0.008749291,51.2,49.3,48.0,35160.0,6.7212702989999995,53820.0,562.0
1986-08-13,10.29,2.89,8.71,0,14.768886815342901,526.570697394466,0.019503519,0.0156613058255379,0.0,0,0,12.1553001519255,0,245.67,243.06,246.51,243.34,16.94275862,14.5,1.58,0,0,-0.00148698927570052,27.7873893509975,0.032973966,6.09,5.57,0.0161058271133557,6.9,1845.0,1.4380000000000002,7.141,107.49,0.008749291,51.2,49.3,48.0,34800.0,10.55296455,44400.0,568.0
1986-08-14,10.24,2.89,8.72,0,14.805274236128499,526.570697394466,0.019503519,0.0156613058255379,0.0,0,0,12.185621239081,0,246.25,245.53,246.79,245.67,16.98275862,14.5,1.52,0,0,-0.0011152419567753901,27.8427544249492,0.032901297,6.29,5.59,0.0133477549080613,6.9,1845.0,1.399,7.132000000000001,106.99,0.008749291,51.2,49.3,48.0,33300.0,5.898837856,38760.0,570.0
1986-08-15,10.22,2.89,8.72,0,14.8473470751848,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.231777558207199,0,247.15,245.7,247.15,246.25,17.04482759,14.5,1.5,0,0,-1.2567222910320199e-05,27.9087270248454,0.032786143,6.47,5.56,0.0117815131576415,6.9,1845.0,1.421,7.132000000000001,107.21,0.008749291,51.2,49.3,48.0,51540.0,5.057454573,53760.0,572.0
1986-08-18,10.26,2.89,8.69,0,14.862697071050802,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.2447808083643,0,247.38,245.48,247.83,247.15,17.06068966,14.5,1.57,0,1,0.000176448242279824,27.924423519928798,0.032760312,6.41,5.61,0.0012946234226408199,6.9,1845.0,1.338,7.105,107.71,0.008749291,51.2,49.3,48.0,35040.0,6.867607072999999,50220.0,574.0
1986-08-19,10.14,2.89,8.64,0,14.811953719509,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.2033381237814,0,246.51,245.82,247.42,247.38,17.00068966,14.5,1.5,0,0,0.000365463707469971,27.816033276607598,0.032880601,6.32,5.56,0.0249129796785777,6.9,1845.0,1.2790000000000001,6.972,106.62,0.008749291,51.2,49.3,48.0,31980.0,7.098711252999999,30780.0,576.0
1986-08-20,10.13,2.89,8.64,0,15.009382007941001,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.3663432629923,1,249.77,246.51,249.77,246.53,17.22551724,14.5,1.49,0,0,0.00018273185373498402,28.1734221224443,0.03245605,6.24,5.5,0.0135968464022528,6.9,1818.0,1.361,6.928,106.59,0.008749291,51.2,49.3,48.0,30720.0,5.415947816,54000.0,589.0
1986-08-21,10.11,2.89,8.64,0,15.004917083146601,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.363013080704699,2,249.67,249.11,250.45,249.77,17.21862069,14.5,1.47,0,0,0.0,28.1516972252711,0.032473659,5.94,5.37,0.0121831663681133,6.9,1818.0,1.45,6.954,106.57,0.008749291,51.2,49.3,48.0,51840.0,7.4214986970000005,31920.0,608.0
1986-08-22,10.09,2.9,8.68,0,15.037715215875302,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.390387170010099,3,250.19,249.27,250.61,249.67,17.25448276,14.5,1.41,0,0,0.0,28.199850454092196,0.032411082,5.86,5.36,0.0104621575374497,6.9,1818.0,1.5859999999999999,7.077999999999999,106.76,0.008749291,51.2,49.3,48.0,31680.0,4.142981013,35340.0,628.0
1986-08-25,10.11,2.9,8.66,0,14.896195914816598,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.2741455055614,4,247.81,247.76,250.26,250.19,17.09034483,14.5,1.45,0,0,0.0,27.9213414805822,0.032727326,5.9,5.27,0.00243273460948704,6.9,1818.0,1.5830000000000002,7.007000000000001,106.87,0.008749291,51.2,49.3,48.0,53760.0,10.97806976,30720.0,628.0
1986-08-26,10.06,2.9,8.61,0,15.200117228611699,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.524909238566199,5,252.84,247.81,252.91,247.81,17.43724138,14.5,1.45,1,0,0.0,28.477386346870603,0.032081114,5.83,5.29,-0.0114011265051746,6.9,1818.0,1.531,6.954,107.48,-0.025984486,51.2,49.3,48.0,30720.0,11.10126156,53040.0,636.0
1986-08-27,10.03,2.9,8.64,0,15.229334381362,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.5493218877402,4,253.3,252.66,254.24,252.84,17.46896552,14.5,1.39,1,0,0.0,28.5184699350395,0.032027711,5.86,5.32,0.00166728490208224,6.9,1818.0,,,107.11,-0.025984486,51.2,49.3,48.0,39960.0,6.831524732999999,34200.0,644.0
1986-08-28,10.07,2.9,8.62,0,15.2032367976176,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.528157842285099,3,252.84,251.91,253.67,253.3,17.43724138,14.5,1.45,1,0,0.0,28.4560092572819,0.032090845,5.87,5.29,-0.00983144705221128,6.9,1818.0,1.6030000000000002,7.024,107.49,-0.025984486,51.2,49.3,48.0,32040.0,7.474370242999999,45780.0,658.0
1986-08-29,10.03,2.9,8.59,0,15.2102074332752,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.5342414436594,2,252.93,251.73,254.07,252.84,17.44344828,14.5,1.44,1,0,0.0,28.4554732145047,0.032084133,5.77,5.17,-0.0195235220937524,6.9,1818.0,1.6440000000000001,6.919,106.39,-0.025984486,51.2,49.3,48.0,53220.0,7.4579972020000005,35640.0,664.0
1986-09-02,10.02,2.9,8.68,0,14.9465383713634,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.317323090546,1,248.52,248.14,253.3,252.93,17.13931034,14.5,1.34,1,0,0.0,27.949083746944698,0.032658257999999996,5.94,5.19,-0.00381687664094717,6.9,1818.0,1.7590000000000001,7.077000000000001,106.24,-0.025984486,51.2,49.3,48.0,53700.0,15.09993836,32460.0,678.0
1986-09-03,10.06,2.9,8.73,0,15.0418997424846,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.3962654571873,0,250.08,247.59,250.08,248.52,17.24689655,14.5,1.33,0,0,0.0,28.114146483023,0.032459296,5.92,5.24,-0.0125288054164592,6.9,1818.0,1.775,7.1129999999999995,106.41,-0.025984486,51.2,49.3,48.0,32640.0,7.8609878879999995,52380.0,700.0
1986-09-04,10.08,2.9,8.74,0,15.2690177623402,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.5837747326525,0,253.83,250.03,254.01,250.08,17.50551724,14.5,1.34,0,0,0.0,28.525015570004697,0.031984443,5.83,5.19,-0.0766758897372997,6.9,1818.0,1.8330000000000002,7.149,106.55,-0.025984486,51.2,49.3,48.0,30720.0,11.00547973,52980.0,714.0
1986-09-05,10.07,2.9,8.79,0,15.0684387400067,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.4188237140466,0,250.47,250.33,254.13,253.83,17.273793100000002,14.5,1.28,0,0,0.0,28.13703677165,0.032418102000000004,5.75,5.23,-0.0826991178091737,6.8,1818.0,1.954,7.311,107.14,-0.025984486,51.2,49.3,48.0,54000.0,14.25419733,32700.0,718.0
1986-09-08,10.12,2.9,8.82,0,14.9297892939931,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.3049206932267,0,248.14,247.02,250.47,250.47,17.11310345,14.5,1.3,0,0,0.0,27.865127699849896,0.032727141,5.86,5.24,-0.06784609199479599,6.8,1818.0,2.02,7.4110000000000005,108.1,-0.025984486,51.2,49.3,48.0,51660.0,11.60518855,30660.0,728.0
1986-09-09,10.21,2.9,8.79,0,14.903031978927,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.2832374797224,0,247.67,246.94,250.21,248.14,17.08068966,14.5,1.42,0,0,0.0,27.8022393808017,0.032793893,5.83,5.2,-0.0668870614914978,6.8,1818.0,1.9480000000000002,7.266,107.74,-0.025984486,51.2,49.3,48.0,44940.0,10.61007326,32700.0,734.0
1986-09-10,10.18,2.9,8.79,0,14.867842914974899,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,12.254608082009401,0,247.06,246.11,247.76,247.67,17.03862069,14.5,1.39,0,0,0.0,27.723721552293302,0.03287952,6.0,5.16,-0.06458302631888901,6.8,1818.0,2.07,7.356,107.63,-0.025984486,51.2,49.3,48.0,45840.0,8.562990908,31080.0,736.0
1986-09-11,10.16,2.9,8.91,0,14.1543581233293,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,11.666963153949098,0,235.18,234.67,247.06,247.06,16.21931034,14.5,1.25,0,0,0.0,26.381614038646497,0.034545306,5.88,5.21,-0.0125807831985491,6.8,1818.0,2.2319999999999998,7.559,108.89,-0.025984486,51.2,49.3,48.0,53280.0,25.60193638,30660.0,743.0
1986-09-12,10.25,2.9,8.95,0,13.8841765032267,526.570697394466,0.019503519,0.0165749650942129,0.0,0,0,11.444852231826198,0,230.67,228.74,235.45,235.18,15.64925373,14.74,1.3,0,0,0.0,25.8670872627923,0.035225716000000004,5.86,5.17,0.00635338710053295,6.8,1818.0,2.246,7.541,107.64,-0.025984486,51.2,49.3,48.0,34740.0,26.17471784,31560.0,750.0
1986-09-15,10.27,2.9,8.91,0,13.961878431410598,526.570697394466,0.019503519,0.0147196769924669,0.0,0,0,11.509488488575599,0,231.94,229.44,232.82,230.67,15.73541384,14.74,1.36,0,0,-0.00148423048139677,26.000796713373102,0.035037797,5.97,5.17,0.0125041517706789,6.8,1818.0,2.207,7.494,107.14,-0.025984486,51.2,49.3,48.0,45900.0,13.69813895,31440.0,752.0
1986-09-16,10.24,2.9,8.91,0,13.949893125930801,529.540878604588,0.019503519,0.0147196769924669,0.0,0,0,11.5001960432743,0,231.72,228.32,231.94,231.93,15.72048847,14.74,1.33,0,0,-0.00111317286104757,25.9674557579319,0.035076029,5.88,5.13,0.0165956390473198,6.8,1818.0,2.242,7.476,107.61,-0.025984486,51.2,49.3,48.0,31980.0,11.71103226,30660.0,753.0
1986-09-17,10.23,2.9,8.91,0,13.936023973882198,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.4998356341011,0,231.68,231.38,233.81,231.73,15.71777476,14.74,1.32,0,0,-1.1855034810538001e-05,25.9306537977353,0.035087052,5.82,5.12,0.019353899562772,6.8,1822.0,2.2030000000000003,7.457999999999999,106.49,-0.025984486,51.2,49.3,48.0,32400.0,9.702164455,38160.0,756.0
1986-09-18,10.2,2.9,8.98,0,13.9751871275823,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.5327317773719,0,232.31,230.57,232.87,231.67,15.760515599999998,14.74,1.22,0,0,0.000176637534066692,25.9924935745393,0.034996854,5.84,5.23,-0.00237499460870912,6.8,1822.0,2.215,7.582999999999999,105.15,-0.025984486,51.2,49.3,48.0,50880.0,12.497520100000001,39720.0,764.0
1986-09-19,10.25,2.9,9.03,0,13.970437419114,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.529396587718502,1,232.21,230.69,232.31,232.3,15.75373134,14.74,1.22,0,0,0.000365130102943922,25.972650361423803,0.035017222,5.8,5.25,-0.00021861884691279699,6.8,1822.0,2.266,7.644,105.0,-0.025984486,51.2,49.3,48.0,48480.0,7.7197663720000005,30660.0,770.0
1986-09-22,10.29,2.9,9.02,0,14.135360706886999,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.666075997923802,2,234.93,232.2,234.93,232.2,15.93826323,14.74,1.27,0,1,0.000182565051471961,26.268011326459604,0.034617032,5.89,5.25,-0.0218990690166891,6.8,1822.0,2.215,7.597,106.69,-0.025984486,51.2,49.3,48.0,30660.0,6.647749715,53880.0,774.0
1986-09-23,10.29,2.9,9.0,0,14.181168633113598,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.7044523087264,3,235.67,234.5,235.88,234.96,15.98846676,14.74,1.29,0,0,0.0,26.341829958498803,0.034513555,5.75,5.25,-0.0189249706216696,6.8,1822.0,2.1630000000000003,7.523,107.65,-0.025984486,51.2,49.3,48.0,39960.0,7.723288274,54000.0,770.0
1986-09-24,10.26,2.9,8.95,0,14.2191605148685,529.540878604588,0.019503519,0.0156325022498267,0.0,0,0,11.736377561766,4,236.28,235.53,237.06,235.66,16.02985075,14.74,1.31,0,0,0.0,26.401049057076502,0.034429657999999995,5.76,5.24,-0.0116990097238574,6.8,1822.0,2.09,7.449,107.36,-0.025984486,51.2,49.3,48.0,45360.0,6.948050065,39360.0,771.0
