,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment
2001-10-29,7.84000015,5.5,6.94,0,27.439246136712498,851.338111468658,0.010851346000000001,0.0261527128104593,0.926137984,0,0,76.765893535605,4,1078.3,1078.3,1104.61,1104.61,46.2988407,23.29,0.900000149999999,1,0,0.0,39.1267446918346,0.014327506,2.55,2.06,0.0291931630008912,4.9,1574.0,2.376,4.48,114.27,-0.08289258,54.3,35.0,46.3,54000.0,15.91350654,30660.0,879.0,2.94,0.0623471839307199,31.64,3.2222,46.5177,40.4,1.4512,1019.0,158.12,0.6,0.013463,-0.013427000000000001,-0.06159,0.35700000000000004
2001-10-30,7.82000017,5.5,6.91,0,26.9770121921042,851.338111468658,0.010851346000000001,0.0261527128104593,0.896627541,0,0,75.84427912830401,3,1059.79,1053.61,1078.3,1078.3,45.48454936,23.3,0.91000017,1,0,0.0,38.4557306488596,0.014618707,2.55,1.99,0.0566925192551905,4.9,1574.0,2.397,4.41,114.41,-0.08289258,54.3,35.0,46.3,35220.0,17.11319733,30660.0,870.0,2.94,0.0735443401613274,33.46,3.1667,46.585,40.4,1.3816,971.0,103.98,0.76,0.012578,-0.015281,-0.08126599999999999,0.28600000000000003
2001-10-31,7.78999996,5.5,6.81,0,26.985800283284302,851.338111468658,0.010851346000000001,0.0261527128104593,0.950331722,0,0,75.587082299916,2,1059.78,1057.55,1074.79,1059.79,46.42049934,22.83,0.979999960000001,1,0,0.0,38.455903083117796,0.014700362,2.66,2.01,0.0587559130089428,4.9,1574.0,2.22,4.232,114.86,-0.08289258,54.3,35.0,46.3,43140.0,17.32435696,33600.0,861.0,2.94,0.0738746074814451,33.56,3.1675,46.5951,40.4,1.2419,1939.0,170.72,0.59,0.012916,-0.016253,-0.065296,0.33899999999999997
2001-11-01,7.67999983,5.5,6.75,0,27.614323669870895,851.338111468658,0.010851346000000001,0.0261527128104593,0.98514081,1,1,77.523196776639,1,1084.1,1054.31,1085.61,1059.78,47.48576435,22.83,0.92999983,1,0,0.0,39.338506187323496,0.014479513000000001,2.61,2.01,0.0365792218878076,4.9,1574.0,2.176,4.24,114.55,-0.08289258,54.3,35.0,46.3,33480.0,18.64869126,53100.0,853.0,2.94,0.0661616489312805,32.31,3.2393,47.0494,40.4,1.3028,2228.0,204.93,0.48,0.013724,-0.014495,-0.059288,0.33899999999999997
2001-11-02,7.61000013,3.8,6.87,0,27.7025670709797,851.338111468658,0.010851346000000001,0.0261527128104593,0.968002503,0,1,78.051876248678,0,1087.2,1075.58,1089.63,1084.1,47.64241893,22.82,0.74000013,0,0,0.0,39.4511370635401,0.014382643,2.43,1.95,0.0308498623357134,5.4,1574.0,2.305,4.3580000000000005,114.46,-0.085086791,54.3,35.0,46.3,32880.0,15.39288243,53220.0,850.0,2.94,0.056872742499270997,30.71,3.2499,46.9281,40.4,1.3678,1578.0,150.01,0.57,0.013016,-0.01441,-0.061403,0.366
2001-11-05,7.73999977,3.8,6.78,0,28.110542459182,851.338111468658,0.010851346000000001,0.0261527128104593,1.089439801,0,1,79.073516367997,0,1102.84,1087.2,1106.72,1087.2,48.49780123,22.74,0.95999977,0,1,0.0,40.0187114759231,0.014100296000000002,2.45,1.97,0.0117100116238524,5.4,1574.0,2.2840000000000003,4.296,114.91,-0.085086791,54.3,35.0,46.3,30660.0,11.82616504,34260.0,847.0,2.94,0.0561205059162948,30.5,3.2966,47.1445,40.4,1.3007,2053.0,158.61,0.46,0.012145,-0.009973000000000001,-0.031585,0.366
2001-11-06,7.650000099999999,3.8,6.79,0,28.528479867501,851.338111468658,0.010851346000000001,0.0261527128104593,1.208354917,0,1,80.30234367464699,0,1118.86,1095.36,1119.73,1102.84,49.22393313,22.73,0.8600001,0,0,0.0,40.5998765929208,0.013894436999999999,2.13,1.82,0.0185401831783305,5.4,1574.0,2.417,4.256,115.12,-0.085086791,54.3,35.0,46.3,47160.0,18.92222182,53580.0,845.0,2.94,0.0467127162425789,28.8,3.345,47.0623,40.4,1.2893,2063.0,315.17,0.47,0.011706999999999999,-0.010309,-0.03696,0.366
2001-11-07,7.65999985,3.8,6.7,0,28.4600348444644,851.338111468658,0.010851346000000001,0.0261527128104593,1.153790693,0,1,80.19517719829899,0,1115.8,1112.98,1126.62,1118.86,49.11091549,22.72,0.95999985,0,0,0.0,40.4884261715757,0.014161534,2.04,1.76,0.0208397158507815,5.4,1574.0,2.391,4.178,114.98,-0.085086791,38.9,33.3,40.8,53580.0,14.65088989,46200.0,843.0,2.94,0.0485653348357737,29.13,3.3377,46.8939,40.4,1.2724,1607.0,506.53,0.62,0.012553,-0.013593000000000001,-0.058080999999999994,0.491
2001-11-08,7.57000017,3.8,6.74,1,28.5395229400151,851.338111468658,0.010851346000000001,0.0261527128104593,1.082152726,0,1,80.445227546887,0,1118.54,1115.42,1135.75,1115.8,49.23151408,22.72,0.83000017,0,0,0.0,40.58746395130999,0.014080301000000002,2.03,1.81,0.0195598619511547,5.4,1574.0,2.448,4.2860000000000005,115.16,-0.085086791,38.9,33.3,40.8,53400.0,15.63800631,36180.0,844.0,2.94,0.0460050061475075,28.62,3.3456,46.7776,40.4,1.3579,1688.0,139.48,0.59,0.012961000000000002,-0.013261000000000002,-0.055308,0.419
2001-11-09,7.599999900000001,3.8,6.75,0,28.5942989906843,851.338111468658,0.010851346000000001,0.0261527128104593,1.103985285,0,1,80.530961728173,0,1120.31,1111.13,1123.02,1118.54,49.30941901,22.72,0.8499999,0,0,0.0,40.6512910946032,0.014049888,1.98,1.8,0.0140508135961102,5.4,1574.0,2.465,4.303,115.1,-0.085086791,38.9,33.3,40.8,32820.0,16.99364255,34500.0,846.0,2.94,0.0398014896156089,27.44,3.3509,46.6572,40.4,1.335,1592.0,134.25,0.61,0.012751,-0.012298,-0.065139,0.5
2001-11-12,7.61000013,3.8,6.75,0,28.553364495780603,851.338111468658,0.010851346000000001,0.0261527128104593,1.050525483,0,1,80.038001080893,0,1118.33,1098.32,1121.71,1120.31,49.243945399999994,22.71,0.86000013,0,0,0.0,40.5791163976576,0.014041347,1.98,1.8,0.0324485694053347,5.4,1574.0,2.475,4.303,115.18,-0.085086791,38.9,33.3,40.8,32100.0,26.11000622,52200.0,849.0,2.94,0.0494274149306746,29.35,3.3452,46.7172,40.4,1.3254,1501.0,193.14,0.68,0.010542000000000001,-0.013463999999999999,-0.068334,0.473
2001-11-13,7.61000013,3.8,6.78,0,29.0931969367192,851.338111468658,0.010851346000000001,0.0261527128104593,1.041097845,0,1,81.838376736309,0,1139.09,1118.33,1139.14,1118.33,50.18017621,22.7,0.83000013,0,0,0.0,41.331635206459204,0.013904187,2.1,1.8,0.0017965095982926398,5.4,1574.0,2.54,4.378,116.53,-0.085086791,38.9,33.3,40.8,30660.0,11.08985681,43980.0,851.0,2.94,0.0334403797730979,26.47,3.4064,47.0244,50.9,1.3524,2233.0,115.37,0.46,0.010329999999999999,-0.012761,-0.06551799999999999,0.599
2001-11-14,7.650000099999999,3.8,6.88,0,29.157139393385002,851.338111468658,0.010851346000000001,0.0261527128104593,1.063153033,0,1,81.916965152228,0,1141.21,1132.87,1148.28,1139.09,50.25143109,22.71,0.7700001,0,0,0.0,41.4076131006278,0.013987794,2.16,1.84,-0.00579581778764145,5.4,1574.0,2.66,4.539,116.25,-0.085086791,38.9,33.3,40.8,35820.0,13.85473927,31080.0,854.0,2.94,0.0341291776394481,26.56,3.4122,46.7399,50.9,1.4655,1880.0,178.13,0.59,0.010816,-0.010337,-0.051762999999999997,0.634
2001-11-15,7.73000002,3.8,7.06,0,29.275402827683102,851.338111468658,0.010851346000000001,0.0261527128104593,1.054386255,0,1,82.066995504268,0,1142.24,1135.06,1146.46,1141.21,50.27464789,22.72,0.6700000200000009,0,0,0.0,41.5608753235121,0.013781666000000001,2.22,1.87,0.00666063766586895,5.4,1574.0,2.862,4.762,116.51,-0.085086791,38.9,33.3,40.8,47880.0,14.22444387,35460.0,854.0,2.94,0.0310494330634019,25.56,3.4147,46.5123,50.9,1.5668,1497.0,130.85,0.6,0.011401999999999999,-0.011223,-0.055157000000000005,0.67
2001-11-16,7.88999987,3.8,7.17,0,29.1931467436778,845.3126036661749,0.010851346000000001,0.0227800283318196,1.050411182,0,1,81.70263291396499,0,1138.65,1129.92,1143.52,1142.24,50.11663732,22.72,0.71999987,0,0,-0.0026981475829117602,41.429399141756605,0.013906476999999999,1.98,1.89,0.0132749868420724,5.4,1574.0,2.892,4.843,116.41,-0.085086791,38.9,33.3,40.8,49620.0,13.31080555,30900.0,855.0,2.94,0.0291650318254674,25.07,3.4035,46.4553,50.9,1.5273,1685.0,100.63,0.42,0.011523,-0.012570999999999999,-0.054751999999999995,0.67
2001-11-19,7.98000002,3.8,7.07,0,29.521173017804998,845.3126036661749,0.010851346000000001,0.0227800283318196,1.0813242779999999,0,1,82.709981502552,0,1151.06,1138.65,1151.06,1138.65,50.64056313,22.73,0.91000002,0,0,-0.0020236106871838197,41.88005794524621,0.013649375,2.01,1.9,-0.00329472909592703,5.4,1552.0,2.8680000000000003,4.798,117.04,-0.085086791,38.9,33.3,40.8,45240.0,10.83478074,32580.0,857.0,3.25,0.0264464120793191,24.46,3.4397,46.5081,50.9,1.5225,1969.0,145.72,0.46,0.010705,-0.010801999999999999,-0.035653,0.643
2001-11-20,7.88000011,3.8,7.15,0,29.3155254039368,845.3126036661749,0.010851346000000001,0.0227800283318196,0.997993811,0,1,82.016985148777,1,1142.66,1142.17,1152.45,1151.06,50.2931338,22.72,0.73000011,0,0,-0.0013490737914558801,41.573720386858504,0.01371737,1.97,1.9,-0.0131521914459003,5.4,1552.0,2.9219999999999997,4.863,116.62,-0.085086791,38.9,33.3,40.8,53520.0,11.94873829,47760.0,857.0,3.25,0.0252476669841826,24.12,3.4155,46.486999999999995,50.9,1.5555,1471.0,202.93,0.47,0.012521,-0.013243000000000001,-0.052483,0.6609999999999999
2001-11-21,7.96000004,3.8,7.15,0,29.1808220965238,845.3126036661749,0.010851346000000001,0.0210534091978323,0.9410259879999999,0,1,81.474014146006,2,1137.03,1129.78,1142.66,1142.66,50.04533451,22.72,0.8100000399999989,0,0,-0.0020558322029177803,41.3684209657232,0.013658531000000002,1.93,1.91,0.0068958921121433,5.4,1552.0,3.062,5.013,117.15,-0.085086791,38.9,33.3,40.8,43620.0,11.04964387,30660.0,859.0,3.25,0.0266045607503053,24.19,3.3987,46.6221,50.9,1.6188,1270.0,91.95,0.65,0.012368,-0.012493,-0.051086,0.607
2001-11-23,7.98999977,4.9,7.21,0,29.532260810646896,845.3126036661749,0.010851346000000001,0.0210534091978323,1.003926165,0,1,82.64568461736499,3,1150.34,1135.9,1151.05,1137.03,50.63116197,22.72,0.77999977,0,0,-0.00103597148039238,41.8520693487174,0.013475651000000002,1.88,1.93,-0.0145490366585845,5.4,1552.0,3.0260000000000002,4.987,117.34,-0.085086791,38.9,33.3,40.8,31200.0,6.963959795,41820.0,861.0,3.25,0.0228510620433003,23.25,3.4384,46.5756,50.9,1.6042,2171.0,97.57,0.48,0.010739,-0.009669,-0.044958,0.465
2001-11-26,8.01000023,4.9,7.22,0,29.7239505890999,845.3126036661749,0.010851346000000001,0.0210534091978323,0.995318362,0,1,82.824293029833,4,1157.42,1146.17,1157.88,1150.34,51.01013662,22.69,0.79000023,0,0,-0.000690647653594924,42.109014550070796,0.01334862,2.04,1.94,-0.0226914882031939,5.4,1552.0,3.034,5.015,117.11,-0.085086791,38.9,33.3,40.8,37680.0,12.01366343,51600.0,864.0,3.25,0.0277958472259081,23.79,3.4545,46.4608,50.9,1.599,1681.0,117.73,0.53,0.011045999999999999,-0.0075120000000000004,-0.012278,0.465
2001-11-27,8.01000023,4.9,7.12,0,29.5304136490186,830.6523550752389,0.010851346000000001,0.0210534091978323,0.942124856,0,1,82.467076204896,5,1149.5,1140.81,1163.38,1157.42,50.66108418,22.69,0.890000229999999,1,0,-0.000345323826797462,41.8203199137856,0.013453848999999999,2.01,1.86,-0.00157923989564066,5.4,1552.0,3.04,4.919,116.89,-0.085086791,38.9,33.3,40.8,35580.0,18.94133837,47220.0,866.0,3.25,0.0285627123290157,24.0,3.4307,46.4054,50.9,1.4769999999999999,1402.0,126.59,0.66,0.012218999999999999,-0.008875,-0.030887,0.536
2001-11-28,7.98999977,4.9,7.12,0,29.0011189163795,830.6523550752389,0.010851346000000001,0.0210534091978323,0.913738788,0,1,80.973907018926,4,1128.52,1128.29,1149.5,1149.5,49.73644777,22.69,0.86999977,1,0,0.0,41.056653073959495,0.013791903999999999,2.04,1.83,0.0348252566178205,5.4,1552.0,3.0869999999999997,4.925,116.17,-0.085086791,38.9,33.3,40.8,53880.0,14.522619599999999,30660.0,868.0,3.25,0.0384698823514982,25.9,3.3684,46.3103,50.9,1.4669999999999999,1070.0,110.62,0.69,0.012522,-0.012689,-0.06450299999999999,0.429
2001-11-29,7.98999977,4.9,7.0,0,29.3110939340283,830.6523550752389,0.010851346000000001,0.0210534091978323,0.9714818959999999,0,1,82.066995504268,3,1140.2,1125.51,1140.4,1128.52,50.40671972,22.62,0.98999977,1,0,0.0,41.480919202093,0.013737818,2.09,1.76,0.0209023101192911,5.4,1552.0,2.9789999999999996,4.756,116.13,-0.035121698,38.9,33.3,40.8,32820.0,14.69523674,53340.0,867.0,3.25,0.0357287854366588,25.18,3.4037,45.56399999999999,50.9,1.3494,1957.0,110.85,0.66,0.011923999999999999,-0.011783,-0.053933,0.5
2001-11-30,7.86000013,4.9,7.02,0,29.3016843589674,830.6523550752389,0.010851346000000001,0.0210534091978323,0.885706035,0,1,81.481159911372,2,1139.45,1135.89,1143.57,1140.2,50.59724689,22.52,0.8400001300000011,1,0,0.0,41.4530046096801,0.013729763999999998,2.06,1.73,0.0213945541202441,5.4,1552.0,3.0260000000000002,4.752,116.13,-0.035121698,38.9,33.3,40.8,32820.0,11.38507969,50580.0,868.0,3.25,0.0305110691257919,23.84,3.4104,45.5395,50.9,1.3413,1558.0,116.56,0.56,0.013101,-0.010909,-0.037133,0.5
2001-12-03,7.88000011,4.9,7.01,0,29.0658747366472,830.6523550752389,0.010851346000000001,0.0210534091978323,0.8538804729999999,0,1,80.995345029458,1,1129.9,1125.78,1139.45,1139.45,50.12866016,22.54,0.87000011,1,0,0.0,41.1050732338037,0.013849066,2.05,1.74,0.0084928173488194,5.4,1552.0,2.9,4.687,115.96,-0.035121698,38.9,33.3,40.8,34260.0,13.973285,30660.0,868.0,3.25,0.0409969528772122,25.77,3.3789999999999996,45.5009,50.9,1.2812,1277.0,134.47,0.6,0.011579,-0.010463,-0.042214999999999996,0.429
2001-12-04,7.88999987,4.9,6.98,0,29.459069010605603,830.6523550752389,0.010851346000000001,0.0210534091978323,0.947379119,0,1,82.367056208348,0,1144.8,1128.86,1144.8,1129.9,50.78970719,22.54,0.9099998699999989,0,0,0.0,41.6465826621729,0.013551599,1.93,1.71,-0.0103123158294798,5.4,1552.0,2.9139999999999997,4.66,116.08,-0.035121698,38.9,33.3,40.8,36120.0,9.629990387000001,54000.0,869.0,3.25,0.0335624675295952,24.08,3.4237,45.7043,50.9,1.2853,2189.0,114.25,0.49,0.013171,-0.010851000000000001,-0.053069000000000005,0.5
2001-12-05,7.849999900000001,4.9,7.11,0,30.1266676793283,830.6523550752389,0.010851346000000001,0.0210534091978323,1.0511311140000001,0,1,83.874511924014,0,1170.35,1143.77,1173.62,1143.77,51.92324756,22.54,0.7399998999999999,0,0,0.0,42.5751333884579,0.013277737,1.89,1.73,-0.0273076333042704,5.4,1552.0,3.095,4.893,116.41,-0.035121698,38.9,33.3,40.8,30660.0,12.26786119,52200.0,869.0,3.25,0.0292446982474417,23.02,3.4987,45.6226,50.9,1.4123,2069.0,126.97,0.5,0.012706,-0.00927,-0.024836,0.509
2001-12-06,7.98999977,4.9,7.2,0,30.0530877988793,830.6523550752389,0.010851346000000001,0.0210534091978323,1.020622194,1,1,83.83164161842,0,1167.1,1164.43,1173.35,1170.35,51.73315603,22.56,0.78999977,0,0,0.0,42.4559810578695,0.013342318999999998,1.87,1.71,-0.0464076774818211,5.4,1552.0,3.2769999999999997,5.013,115.64,-0.040131285,38.9,33.3,40.8,33180.0,10.00665853,43320.0,871.0,3.25,0.0332657870177789,23.71,3.488,45.2646,50.9,1.4662,1586.0,97.4,0.62,0.012444,-0.011328,-0.028022000000000002,0.5870000000000001
2001-12-07,8.06999969,4.9,6.88,0,29.8367586822735,830.6523550752389,0.010851346000000001,0.0210534091978323,1.020945542,0,1,83.274384800386,0,1158.31,1152.66,1167.1,1167.1,51.38908607,22.54,1.18999969,0,0,0.0,42.135425262481,0.013443793,1.92,1.65,-0.0302272097883917,5.7,1552.0,3.472,5.167000000000001,116.07,-0.040131285,49.1,32.0,44.1,47340.0,13.18004745,30660.0,872.0,3.25,0.0322013574540557,23.49,3.4631,45.0292,50.9,1.5667,1409.0,130.29,0.69,0.013009999999999999,-0.008502,-0.024591,0.5870000000000001
2001-12-10,8.15999985,4.9,6.88,0,29.3731778981949,830.6523550752389,0.010851346000000001,0.0210534091978323,1.001461632,0,1,81.716918729228,0,1139.93,1139.66,1158.31,1158.31,50.61856128,22.52,1.27999985,0,1,0.0,41.4662631381886,0.01367105,1.9,1.68,-0.0010504605743873801,5.7,1552.0,3.383,5.098,116.26,-0.040131285,49.1,32.0,44.1,52920.0,10.95879837,33720.0,874.0,3.25,0.0431677645817029,25.62,3.4102,44.1119,50.9,1.4980000000000002,969.0,88.86,0.57,0.012828999999999998,-0.012112000000000001,-0.05349400000000001,0.516
2001-12-11,8.17000008,4.9,6.7,0,29.301327366817798,830.6523550752389,0.010851346000000001,0.0210534091978323,0.9280400059999999,0,1,81.55260256192601,0,1136.76,1134.32,1150.89,1139.93,50.45539281,22.53,1.47000008,0,0,0.0,41.3504542808155,0.013694834,1.8,1.61,0.006899838422271779,5.7,1552.0,3.407,5.051,116.05,-0.040131285,49.1,32.0,44.1,53280.0,11.6978452,49380.0,873.0,3.25,0.0419959201506794,25.3,3.3998,44.3786,50.9,1.4524,1559.0,134.96,0.66,0.012629000000000001,-0.011715,-0.06079,0.516
2001-12-12,8.14000034,4.9,6.63,1,29.319145875891103,830.6523550752389,0.010851346000000001,0.0210534091978323,0.862853166,0,1,81.645476793108,0,1137.07,1126.01,1141.58,1136.76,50.44676131,22.54,1.51000034,0,0,0.0,41.3613362355129,0.01361385,1.81,1.64,0.0127855471353065,5.7,1552.0,3.33,5.005,115.33,-0.040131285,49.1,32.0,44.1,41100.0,14.40352752,32940.0,873.0,3.25,0.0434020489613626,24.87,3.4007,44.19,50.9,1.4437,1522.0,217.98,0.77,0.012315000000000001,-0.013942,-0.06046900000000001,0.516
2001-12-13,8.06000042,4.9,6.69,0,28.8726980555126,830.6523550752389,0.010851346000000001,0.0210534091978323,0.8086566909999999,0,1,80.059433375955,0,1119.38,1117.85,1137.07,1137.07,49.70603908,22.52,1.37000042,0,0,0.0,40.7176887738421,0.013834006000000001,1.86,1.66,0.0225104542351808,5.7,1552.0,3.378,5.073,115.8,-0.040131285,49.1,32.0,44.1,51360.0,14.79059791,30660.0,872.0,3.25,0.0484256737458364,25.91,3.3451,43.8892,50.9,1.4955,1063.0,114.36,0.62,0.011714,-0.012962999999999999,-0.06389600000000001,0.516
2001-12-14,8.10999966,4.9,6.73,0,28.9781203027482,832.157215029938,0.010851346000000001,0.0210534091978323,0.8647994290000001,0,1,80.823876666886,0,1123.09,1114.53,1128.28,1119.38,49.91511111,22.5,1.37999966,0,0,0.0,40.852436843846704,0.013779653000000001,1.88,1.68,0.0190366720972402,5.7,1552.0,3.4730000000000003,5.188,114.93,-0.040131285,49.1,32.0,44.1,34560.0,14.55791216,51240.0,870.0,3.25,0.0422526254166016,24.63,3.3584,43.4642,50.9,1.5999,1771.0,79.78,0.66,0.011640000000000001,-0.013956,-0.08773500000000001,0.435
2001-12-17,8.14999962,4.9,6.78,0,29.295234686577302,832.157215029938,0.010851346000000001,0.0210534091978323,0.970038075,0,1,81.65976832384,0,1134.36,1122.34,1137.36,1123.09,50.46085409,22.48,1.36999962,0,0,0.0,41.285241486885795,0.013654995,1.93,1.71,0.00683433224115766,5.7,1552.0,3.43,5.186,114.93,-0.040131285,49.1,32.0,44.1,30660.0,11.37000359,48360.0,868.0,3.25,0.0408338634046807,24.26,3.3904,42.4987,50.9,1.5569,1786.0,138.07,0.54,0.011824,-0.009519,-0.034023000000000005,0.578
2001-12-18,8.22999954,4.9,6.66,0,29.526170725830198,832.157215029938,0.010851346000000001,0.0210534091978323,1.008923529,0,1,82.14558320575401,0,1142.92,1134.36,1145.1,1134.36,50.70629991,22.54,1.56999954,0,0,0.0,41.596254911243,0.013571396000000001,1.71,1.68,0.00638272070465818,5.7,1645.0,3.415,5.121,115.15,-0.040131285,49.1,32.0,44.1,30660.0,8.542991717,31980.0,866.0,3.25,0.0363136166252254,23.29,3.3981,42.6564,50.9,1.4943,1978.0,106.84,0.53,0.01278,-0.010476000000000001,-0.035315,0.507
2001-12-19,8.10000038,4.9,6.61,0,29.707635497141105,832.157215029938,0.010851346000000001,0.0210534091978323,1.014357433,0,1,82.724273033285,1,1149.56,1134.75,1152.44,1142.92,51.00088731,22.54,1.49000038,0,0,0.0,41.83757507433911,0.013293781999999999,1.71,1.67,0.0054158443030634705,5.7,1645.0,3.342,5.047,115.48,-0.040131285,49.1,32.0,44.1,31800.0,11.88461669,49320.0,865.0,3.25,0.0328692744482973,22.58,3.4178,42.8059,50.9,1.4992,1530.0,98.24,0.55,0.011837,-0.013406999999999999,-0.053795,0.47100000000000003
2001-12-20,8.02000046,4.9,6.59,0,29.468619910789197,832.157215029938,0.010851346000000001,0.0193297661396672,1.062196251,0,1,81.909819386862,2,1139.93,1139.93,1151.42,1149.56,50.5960941,22.53,1.43000046,0,0,-0.00137891444653206,41.4867259481867,0.013521838999999999,1.79,1.64,0.0147948926401185,5.7,1645.0,3.345,5.03,115.59,-0.040131285,49.1,32.0,44.1,54000.0,9.667549151000001,32580.0,867.0,3.25,0.0381918490632429,23.67,3.3894,42.98,50.9,1.5232,1280.0,95.92,0.78,0.011937,-0.01089,-0.05234199999999999,0.47100000000000003
2001-12-21,8.0,5.2,6.6,0,29.6067140915215,832.157215029938,0.010851346000000001,0.0193297661396672,1.0817969859999998,0,1,82.40491833405599,3,1144.89,1139.93,1147.83,1139.93,50.74867021,22.56,1.4,0,0,-0.00103418583489905,41.6667842070486,0.01347698,1.78,1.66,-0.005996117546689821,5.7,1645.0,3.389,5.084,116.98,-0.040131285,49.1,32.0,44.1,30660.0,6.254791567000001,31020.0,869.0,3.25,0.0327254222400801,22.5,3.4141,42.2583,50.9,1.6095,2073.0,138.71,0.61,0.011473,-0.009598,-0.048173,0.41700000000000004
2001-12-24,7.98999977,5.2,6.6,0,29.610529491398395,832.157215029938,0.010851346000000001,0.0193297661396672,1.062507364,0,1,82.24720986883601,4,1144.65,1144.62,1147.83,1144.89,51.30658897,22.31,1.38999977,0,0,-0.0006894572232660321,41.6576187285443,0.013464063,1.68,1.69,0.00662199976251121,5.7,1645.0,3.4210000000000003,5.136,117.91,-0.040131285,49.1,32.0,44.1,45360.0,3.360184107,31320.0,869.0,3.25,0.0334085707571002,22.62,3.4118,42.4355,50.9,1.6373,1747.0,87.59,0.46,0.011478,-0.003128,-0.014794999999999999,0.542
2001-12-26,7.98999977,5.2,6.66,0,29.742678972372303,832.157215029938,0.010851346000000001,0.0193297661396672,1.075885746,0,1,82.698840448179,5,1149.37,1144.65,1159.18,1144.65,51.47201075,22.33,1.32999977,1,0,-0.00034472861163301803,41.82890689842029,0.013404151999999999,1.89,1.71,0.012418368139332,5.7,1645.0,3.4530000000000003,5.199,117.85,-0.040131285,49.1,32.0,44.1,30660.0,9.141531141,34500.0,869.0,3.25,0.032144855630271,22.29,3.4248,41.7112,50.9,1.6373,2059.0,85.13,0.49,0.012891999999999999,-0.005704,-0.002554,0.613
2001-12-27,8.03999996,5.2,6.63,0,29.953584924019605,832.157215029938,0.010851346000000001,0.0193297661396672,1.132012687,0,1,83.200651645435,4,1157.13,1149.37,1157.13,1149.37,51.75,22.36,1.40999996,1,0,0.0,42.110381378206604,0.013553905,1.85,1.7,0.0130212689728927,5.7,1645.0,3.3289999999999997,5.065,117.57,-0.040131285,49.1,32.0,44.1,30660.0,7.0435667639999995,54000.0,871.0,3.25,0.0305215557141904,21.59,3.4469,41.5746,50.9,1.5361,2088.0,90.63,0.49,0.012813,-0.008527,-0.014785,0.613
2001-12-28,8.01000023,5.2,6.68,0,30.064524152056304,832.157215029938,0.010851346000000001,0.0193297661396672,1.199923365,0,1,83.157640506511,3,1161.02,1157.13,1164.64,1157.13,52.34535618,22.18,1.33000023,1,0,0.0,42.250929398972396,0.013528466000000001,1.54,1.68,0.00645748447982598,5.7,1645.0,3.398,5.113,117.25,-0.0019716670000000003,49.1,32.0,44.1,38820.0,7.211691323999999,32880.0,876.0,3.25,0.0304751887856785,21.4,3.4601,41.7565,50.9,1.5616,1997.0,173.46,0.59,0.01158,-0.006451999999999999,-0.024666,0.626
2001-12-31,8.02000046,5.2,6.61,0,29.7416046799486,832.157215029938,0.010851346000000001,0.0193297661396672,1.127855236,0,1,81.93895309799301,2,1148.08,1148.04,1161.16,1161.02,60.80932203,18.88,1.41000046,1,0,0.0,41.7791924243779,0.013681233000000001,1.52,1.67,0.0189073066449616,5.7,1645.0,3.326,5.051,116.75,-0.0019716670000000003,49.1,32.0,44.1,54000.0,8.541494476,31920.0,876.0,3.25,0.041894287048817,23.8,3.4453,41.9292,50.9,1.5053,1614.0,181.41,0.64,0.012797,-0.006587000000000001,-0.02358,0.626
