,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1
1999-04-01,7.55999994,4.3,6.75,0,39.2756250957052,804.5721611829201,0.017093861000000002,0.0165293019512109,1.01065715,0,1,89.839729914506,1,1293.72,1282.55,1294.44,1286.37,34.13509235,37.9,0.80999994,1,0,0.0,56.814963335545904,0.012548108999999998,5.41,4.3,0.0410238763837342,4.4,1799.0,0.868,5.279,100.09,0.012212458,49.7,31.9,46.8,34200.0,9.720256442,31200.0,891.0,1.77,0.0265618779181025,22.06,4.737,45.3303,7.4,1.3756,1538.0,37.63,0.42,0.0073549999999999996,-0.006887000000000001,-0.045185
1999-04-05,7.59000015,4.3,6.67,0,40.102377966176704,804.5721611829201,0.017093861000000002,0.0165293019512109,1.042686376,0,1,91.966885426175,0,1321.12,1293.72,1321.12,1293.72,34.62961992,38.15,0.92000015,0,0,0.0,57.9856475036382,0.012259772,4.76,4.29,0.0282238495080352,4.2,1799.0,0.8009999999999999,5.19,100.74,0.012212458,49.7,31.9,46.8,30660.0,10.32715304,54000.0,891.0,1.77,0.027973245078066002,22.19,4.8183,45.7809,7.4,1.2856,1695.0,70.18,0.4,0.010875,-0.000122,0.022650999999999998
1999-04-06,7.51999998,4.3,6.6,0,39.9992650516651,804.5721611829201,0.017093861000000002,0.0165293019512109,0.97158051,0,1,91.74982874131001,0,1317.89,1311.07,1326.76,1321.12,34.53590147,38.16,0.91999998,0,0,0.0,57.8114503407271,0.012315747,4.7,4.29,0.024147035724436,4.2,1799.0,0.731,5.124,99.91,0.012212458,49.7,31.9,46.8,52440.0,12.25223572,47160.0,883.0,1.77,0.0310616987793156,22.65,4.8064,45.7985,7.4,1.2008,1192.0,37.33,0.34,0.01006,0.0039,0.027444
1999-04-07,7.46999979,4.3,6.6,0,40.2673279222286,804.5721611829201,0.017093861000000002,0.0165293019512109,1.007461696,0,1,92.487821469848,0,1326.89,1312.56,1329.65,1317.89,34.77175052,38.16,0.86999979,0,0,0.0,58.1728202028445,0.012427677,4.64,4.28,-0.000851313850664327,4.2,1799.0,0.7090000000000001,5.122000000000001,100.35,0.012212458,49.7,31.9,46.8,38580.0,14.14131988,33660.0,873.0,1.77,0.0314217389428693,22.81,4.8442,45.6974,7.4,1.2027,1390.0,26.06,0.37,0.010402,-0.002425,-0.0032939999999999996
1999-04-08,7.46999979,4.3,6.52,1,40.7808044575448,804.5721611829201,0.017093861000000002,0.0165293019512109,1.036806098,0,1,93.659927568114,0,1343.98,1321.61,1344.08,1326.89,35.21960168,38.16,0.949999790000001,0,0,0.0,58.888228140937606,0.012069614,4.72,4.27,-0.0172060638276378,4.2,1799.0,0.643999999999999,5.0360000000000005,100.44,0.012212458,55.9,42.5,52.4,33000.0,15.86669122,49380.0,862.0,1.77,0.0307839383916731,22.59,4.9058,45.4795,7.4,1.128,1728.0,56.19,0.37,0.009221,-0.001615,0.003927
1999-04-09,7.400000099999999,4.3,6.54,0,40.9082371767344,804.5721611829201,0.017093861000000002,0.0165293019512109,1.051379151,0,1,93.681665187345,0,1348.35,1335.23,1351.18,1343.98,35.3341195,38.16,0.8600001,0,0,0.0,59.04572030434179,0.012010294,4.65,4.26,-0.0259514380525763,4.2,1799.0,0.7040000000000001,5.053,100.06,0.012212458,55.9,42.5,52.4,33480.0,11.48494412,52980.0,860.0,1.77,0.0272468638105016,21.77,4.922,45.4463,7.4,1.147,1731.0,68.24,0.34,0.009056999999999999,-0.004425,0.004968
1999-04-12,7.400000099999999,4.3,6.55,0,41.215228909235,804.5721611829201,0.017093861000000002,0.0165293019512109,1.0486997340000002,0,1,94.68012593771999,0,1358.64,1333.07,1358.69,1348.35,35.60377358,38.16,0.8500001,0,0,0.0,59.461786422779895,0.011919448999999999,4.69,4.22,-0.0521124903449615,4.2,1799.0,0.7340000000000001,5.051,99.8,0.012212458,55.9,42.5,52.4,31920.0,14.78944343,46800.0,858.0,1.77,0.0278598012601095,21.93,4.9601,45.2335,7.4,1.1527,1676.0,106.12,0.35,0.008347,-0.013853,-0.063544
1999-04-13,7.400000099999999,4.3,6.59,0,40.9425061594674,804.5721611829201,0.017093861000000002,0.0183491386681967,1.105330517,0,1,94.0723672201,0,1349.82,1344.03,1362.38,1358.64,35.37264151,38.16,0.8100001,0,0,0.0014558693735885698,59.0418487635329,0.011991317,4.66,4.17,-0.0331987369072255,4.2,1799.0,0.835,5.103,100.06,0.012212458,55.9,42.5,52.4,42600.0,12.87519658,32100.0,856.0,1.77,0.031487253284423,22.73,4.9282,44.7364,7.4,1.1978,1562.0,37.23,0.38,0.008264,-0.003518,0.011455
1999-04-14,7.42999983,4.3,6.6,0,40.2889365096931,804.5721611829201,0.017093861000000002,0.0183491386681967,1.143964855,0,1,92.487821469848,0,1328.44,1326.41,1357.08,1349.82,34.81236897,38.16,0.82999983,0,0,0.0010919020301914301,58.074044770711005,0.012203381000000001,4.72,4.16,0.0119894173779972,4.2,1799.0,0.8490000000000001,5.127000000000001,99.82,0.012212458,55.9,42.5,52.4,53280.0,14.51157621,31200.0,864.0,1.77,0.0415232401096508,24.94,4.8534,44.7856,7.4,1.2153,1766.0,35.52,0.39,0.009252,-0.005573,0.018606
1999-04-15,7.44000006,4.3,6.61,0,40.0903484917115,804.5721611829201,0.017093861000000002,0.0183491386681967,1.142912917,0,1,92.14053077406601,0,1322.86,1308.38,1333.6,1328.44,34.67522936,38.15,0.83000006,0,0,0.000727934686794284,57.7628546953932,0.012251795,4.77,4.19,0.0252092590230557,4.2,1799.0,0.85,5.169,100.34,0.012212458,55.9,42.5,52.4,43140.0,18.11067161,31020.0,873.0,1.77,0.035593809127054,23.93,4.8375,44.602,7.4,1.2599,1781.0,36.27,0.47,0.008943000000000001,-0.003457,0.013965
1999-04-16,7.44999981,4.3,6.65,0,39.9683843543537,805.5551745404249,0.017093861000000002,0.0183491386681967,1.1607957770000001,0,1,91.359126708555,0,1319.0,1311.1,1325.12,1322.86,34.58311484,38.14,0.799999809999999,0,0,0.000363967343397144,57.5624677973487,0.012273828999999998,4.62,4.22,0.0311999866633836,4.2,1766.0,0.914,5.221,100.08,0.012212458,55.9,42.5,52.4,31860.0,18.71918479,30960.0,887.0,1.77,0.0348124546146954,23.9,4.8239,44.1573,7.4,1.3036,2060.0,15.39,0.5,0.010173,-0.005162,0.018169
1999-04-19,7.5,4.3,6.63,0,39.068991759104,805.5551745404249,0.017093861000000002,0.0183491386681967,1.175870968,0,1,89.94829020768199,0,1289.48,1284.59,1340.02,1319.0,33.80026212,38.15,0.87,0,0,0.0,56.2441092292716,0.012554487,4.6,4.21,0.0525014834569895,4.2,1766.0,0.8320000000000001,5.149,100.43,0.012212458,55.9,42.5,52.4,53700.0,28.85194977,36900.0,897.0,1.77,0.0445336921383772,26.42,4.7254,44.178999999999995,7.4,1.237,1944.0,58.92,0.36,0.012059,-0.005131,-0.048514999999999996
1999-04-20,7.46999979,4.3,6.62,0,39.56974474532,805.5551745404249,0.017093861000000002,0.0183491386681967,1.161968179,0,1,91.076984968976,0,1306.17,1288.28,1306.25,1289.48,34.246722600000005,38.14,0.84999979,0,0,0.0,56.9411126322054,0.012394068000000001,4.49,4.25,0.0448290916226047,4.2,1766.0,0.754,5.136,100.81,0.012212458,55.9,42.5,52.4,34200.0,22.61426582,48840.0,906.0,1.77,0.0359557232367514,25.02,4.7817,44.0586,7.4,1.2244,1412.0,71.59,0.42,0.010314,-0.006520000000000001,0.0007700000000000001
1999-04-21,7.44999981,4.3,6.62,0,40.4720320030899,805.5551745404249,0.017093861000000002,0.0183491386681967,1.16005647,0,1,93.681665187345,1,1336.12,1301.83,1336.12,1306.17,35.03198741,38.14,0.829999809999999,0,0,0.0,58.213947768066504,0.012167492,4.58,4.24,0.00288092878198195,4.2,1766.0,0.841,5.181,101.17,0.012212458,55.9,42.5,52.4,31620.0,16.58052316,54000.0,921.0,1.77,0.0270386466453703,23.31,4.8877,43.7484,7.4,1.2751,1954.0,40.14,0.34,0.009583,-0.003215,0.031348
1999-04-22,7.46000004,4.3,6.69,0,41.154518625685895,805.5551745404249,0.017093861000000002,0.0183491386681967,1.13521351,0,1,94.571565644544,2,1358.82,1336.12,1358.96,1336.12,35.62716308,38.14,0.770000039999999,0,0,0.0,59.1689726973271,0.01192988,4.65,4.27,-0.01421762137273,4.2,1766.0,0.866,5.247000000000001,100.91,0.012212458,55.9,42.5,52.4,30660.0,13.31447191,53700.0,941.0,1.77,0.0248614696336276,22.62,4.9681,43.7904,7.4,1.3396,1705.0,31.95,0.34,0.009404000000000001,-0.001849,0.031687
1999-04-23,7.51999998,5.0,6.69,0,41.089743495214705,805.5551745404249,0.017093861000000002,0.0183491386681967,1.045683533,0,1,94.332835241937,3,1356.85,1348.47,1363.7,1358.83,35.56618611,38.15,0.829999979999999,0,0,0.0,59.0494038321086,0.011936655,4.71,4.31,-0.019862979426650003,4.2,1766.0,0.841,5.252000000000001,100.87,0.012212458,55.9,42.5,52.4,35880.0,12.19532526,52500.0,959.0,1.77,0.0256424754837942,22.76,4.9596,43.6567,7.4,1.3501,1552.0,25.0,0.38,0.00932,-0.002215,0.01806
1999-04-26,7.51999998,5.0,6.67,0,41.1812303893347,805.5551745404249,0.017093861000000002,0.0183491386681967,0.9830034790000001,0,1,94.87544500335301,4,1360.04,1353.76,1363.58,1356.85,35.64980341,38.15,0.84999998,0,0,0.0,59.15432054778339,0.011907966,5.09,4.35,-0.007470811340228991,4.2,1766.0,0.77,5.222,101.02,0.012212458,55.9,42.5,52.4,32280.0,9.913796171,34680.0,972.0,1.77,0.0293614102533619,23.53,4.9652,43.5715,7.4,1.3143,1403.0,126.29,0.34,0.009625,0.000169,0.032658
1999-04-27,7.5,5.0,6.65,0,41.2596801199943,805.5551745404249,0.017093861000000002,0.0183491386681967,1.031845354,0,1,95.331295992312,5,1362.8,1356.61,1371.67,1360.04,35.72214941,38.15,0.85,1,0,0.0,59.240355111602796,0.011883848999999998,4.83,4.37,-0.0266491446457006,4.2,1766.0,0.7290000000000001,5.205,100.63,0.012212458,55.9,42.5,52.4,43860.0,12.64066589,31740.0,995.0,1.77,0.0283706373058571,23.36,4.9786,43.3049,7.4,1.3109,1781.0,72.02,0.33,0.010062,0.000391,0.024548
1999-04-28,7.48000002,5.0,6.68,0,40.8946606590181,805.5551745404249,0.017093861000000002,0.0183491386681967,0.996478815,0,1,94.028955883127,4,1350.91,1348.38,1368.76,1362.8,35.43835257,38.12,0.800000020000001,1,0,0.0,58.690215338973,0.012007638999999999,4.83,4.38,-0.00498427784822211,4.2,1766.0,0.902,5.263,100.79,0.048805944000000004,55.9,42.5,52.4,53340.0,12.96044052,33120.0,1029.0,1.77,0.0331641224084395,24.4,4.9395,43.0622,7.4,1.3651,1753.0,40.98,0.38,0.011849,-0.006352,-4.3e-05
1999-04-29,7.5,5.0,6.63,0,40.64505704692029,805.5551745404249,0.017093861000000002,0.0183491386681967,0.99636707,0,1,93.312636872332,3,1342.83,1336.71,1356.86,1350.91,35.22639035,38.12,0.87,1,0,0.0,58.3062993322544,0.012130337,4.91,4.38,-0.0035023922911214,4.2,1766.0,0.721,5.216,100.94,0.048805944000000004,55.9,42.5,52.4,51780.0,13.4094164,32700.0,1057.0,1.77,0.0368032802005655,25.06,4.9112,42.9777,7.4,1.3375,1664.0,18.13,0.38,0.011385,-0.007670000000000001,-0.016538
1999-04-30,7.46000004,5.0,6.78,0,40.408493481639795,805.5551745404249,0.011014527,0.0183491386681967,0.970473445,0,1,92.552970426052,2,1335.18,1314.59,1351.83,1342.83,34.98899371,38.16,0.6800000399999989,1,0,0.0,57.9582312747397,0.012150152,5.03,4.43,0.0122207476105365,4.2,1766.0,0.813,5.348,101.0,0.048805944000000004,55.9,42.5,52.4,51120.0,18.2784935,39120.0,1091.0,1.77,0.0365682062683964,25.07,4.88,42.6975,7.4,1.4695,1356.0,34.44,0.37,0.011236,-0.0033770000000000002,0.0066170000000000005
1999-05-03,7.57999992,5.0,6.77,0,40.9919584142765,805.5551745404249,0.011014527,0.0183491386681967,1.029626398,0,0,94.246012567992,1,1354.63,1329.83,1354.63,1335.18,35.40590695,38.26,0.80999992,1,0,0.0,58.78599240551189,0.011970841000000001,5.01,4.46,-0.0109014729216572,4.2,1766.0,0.7829999999999999,5.359,101.11,0.048805944000000004,55.9,42.5,52.4,31620.0,13.40643293,54000.0,1091.0,1.77,0.03202613993370201,24.15,4.9463,42.6395,7.4,1.4695,2027.0,29.71,0.42,0.012604,-0.001871,-0.0043159999999999995
1999-05-04,7.57999992,5.0,6.83,0,40.3020735148391,805.5551745404249,0.011014527,0.0183491386681967,0.98687986,0,0,92.90026112183399,0,1332.0,1330.59,1354.63,1354.63,34.8144276,38.26,0.74999992,0,0,0.0,57.788171828049606,0.012183333000000001,4.71,4.49,0.0135452013952552,4.2,1766.0,0.805000000000001,5.405,100.68,0.048805944000000004,55.9,42.5,52.4,53640.0,14.84398002,32220.0,1095.0,1.77,0.0390532582066421,25.62,4.8645,42.8152,7.4,1.5343,1392.0,12.23,0.41,0.011153,-0.000538,0.004566
1999-05-05,7.63000011,5.0,6.81,0,40.7601654285192,805.5551745404249,0.011014527,0.0183491386681967,0.9676759909999999,0,0,93.63825385037201,0,1347.31,1317.41,1347.32,1332.0,35.21458442,38.26,0.8200001100000011,0,0,0.0,58.4355628937825,0.012250951999999999,4.6,4.48,0.0134273306800145,4.2,1766.0,0.805,5.394,99.91,0.040558455,55.9,42.5,52.4,38040.0,15.69000598,54000.0,1094.0,1.77,0.0363947053967088,25.19,4.9184,42.4348,7.4,1.5508,1565.0,20.45,0.39,0.011611,-0.003811,-0.010401
1999-05-06,7.61000013,5.0,6.9,0,40.2934381280646,805.5551745404249,0.011014527,0.0183491386681967,0.940177088,1,0,93.06300084729601,0,1332.05,1322.56,1348.35,1347.31,34.824836600000005,38.25,0.71000013,0,0,0.0,57.757763011541996,0.012266573999999999,4.77,4.48,0.0239175803600397,4.2,1766.0,0.912,5.511,99.45,0.040558455,55.9,42.5,52.4,51360.0,21.36313923,31980.0,1104.0,1.77,0.0471300147045193,27.44,4.864,42.5046,7.4,1.6595,1503.0,55.37,0.36,0.011389,-0.002695,0.005673
1999-05-07,7.69000006,5.0,6.92,0,40.6800547383039,805.5551745404249,0.011014527,0.0183491386681967,0.969209131,0,0,93.768487861291,0,1345.0,1332.05,1345.99,1332.05,35.16339869,38.25,0.77000006,0,0,0.0,58.30296746642421,0.012127822,4.67,4.47,-0.00992005205061167,4.3,1766.0,0.944999999999999,5.542000000000001,99.99,0.040558455,54.0,47.4,52.3,30660.0,15.55688382,50820.0,1120.0,1.77,0.0358228613608747,25.36,4.9124,41.8288,7.4,1.6909999999999998,1657.0,30.98,0.39,0.010962000000000001,-0.005018,0.001465
1999-05-10,7.71000004,5.0,6.87,0,40.532794539669204,805.5551745404249,0.011014527,0.0183491386681967,0.936435868,0,0,93.30179445681,0,1340.3,1334.0,1352.01,1345.0,35.02221061,38.27,0.84000004,0,0,0.0,58.082371441660996,0.012442975,4.69,4.47,-0.0019023084206717398,4.3,1766.0,0.958,5.534,99.73,0.040558455,54.0,47.4,52.3,51720.0,14.4600301,41880.0,1125.0,1.77,0.0415822079682523,26.62,4.8883,41.5199,7.4,1.6824,1758.0,45.13,0.46,0.009918000000000001,0.000188,0.038822
1999-05-11,7.67000008,5.0,6.93,0,40.9906334347763,805.5551745404249,0.011014527,0.0183491386681967,0.9755440809999999,0,0,94.246012567992,0,1355.61,1340.3,1360.03,1340.3,35.42226287,38.27,0.7400000800000011,0,0,0.0,58.7293915472245,0.011965787,4.69,4.48,-0.0138408483294603,4.3,1766.0,0.999000000000001,5.577999999999999,100.24,0.040558455,54.0,47.4,52.3,30660.0,14.07547167,41160.0,1121.0,1.77,0.0363395334487006,25.62,4.9402,41.5492,7.4,1.7074,1718.0,18.19,0.34,0.011689,-0.002688,0.020778
1999-05-12,7.71000004,5.0,6.92,1,41.2391421612569,805.5551745404249,0.011014527,0.0183491386681967,0.9622602440000001,0,0,94.984005296529,0,1364.0,1332.95,1366.95,1355.61,35.64149464,38.27,0.79000004,0,0,0.0,59.075722640838,0.01204912,4.72,4.47,-0.0144381633665791,4.3,1766.0,0.991000000000001,5.57,100.7,0.040558455,54.0,47.4,52.3,31920.0,20.81702386,52620.0,1112.0,1.77,0.038334773865095,26.13,4.9719,41.3379,7.4,1.7027,1391.0,35.1,0.42,0.010669,-0.001104,0.019693000000000002
1999-05-13,7.69999981,5.0,6.83,0,41.341580816805795,805.5551745404249,0.011014527,0.0158830461730028,0.9953060779999999,0,0,95.39638104702699,0,1367.56,1364.0,1375.98,1364.0,35.7345179,38.27,0.8699998099999989,0,0,-0.00197287399615504,59.2130327376016,0.011883566000000002,4.78,4.45,-0.0248150070058368,4.3,1766.0,0.8440000000000001,5.412000000000001,100.7,0.040558455,54.0,47.4,52.3,30660.0,12.07792312,45780.0,1097.0,1.77,0.0330312329988637,25.02,4.9881,41.2312,7.4,1.5493,1842.0,185.17,0.43,0.009438,-0.001338,0.013199
1999-05-14,7.61000013,5.0,6.98,0,40.436864607222795,812.903502786958,0.011014527,0.0231294546937706,0.9056660540000001,0,0,92.921934839577,0,1337.8,1332.71,1367.56,1367.56,34.96602196,38.26,0.63000013,0,0,0.004317471319497911,57.9086009574922,0.01216489,4.81,4.5,-0.0041444175216878605,4.3,1766.0,0.9790000000000001,5.627999999999999,100.93,0.040558455,54.0,47.4,52.3,52980.0,16.12043169,30660.0,1083.0,1.77,0.0420569285203866,26.86,4.8809,41.3271,7.4,1.8061,680.0,81.41,0.48,0.011054000000000001,-0.005227000000000001,-0.012941999999999999
1999-05-17,7.73999977,5.0,6.98,0,40.214714561149,812.903502786958,0.011014527,0.0231294546937706,0.8380356940000001,0,0,93.204140480644,0,1339.49,1321.18,1339.95,1337.8,35.01934641,38.25,0.759999769999999,0,1,0.00336140811438312,57.5819306507945,0.012142681,5.01,4.55,-0.0239561822235711,4.3,1766.0,0.998,5.636,100.86,0.040558455,54.0,47.4,52.3,39960.0,11.91525358,51660.0,1072.0,1.77,0.044938214373802,27.28,4.8822,40.8505,7.4,1.8125,1071.0,108.35,0.41,0.008612,-0.000743,0.015856
1999-05-18,7.75,5.0,7.02,0,40.024716333849504,812.903502786958,0.011014527,0.0231294546937706,0.810412198,0,0,93.03049513275299,0,1333.32,1323.37,1345.46,1339.49,34.84892838,38.26,0.73,0,0,0.0024053449092683397,57.301613130270205,0.012172464,4.64,4.53,-0.0384296623814229,4.3,1574.0,1.0090000000000001,5.6610000000000005,100.72,0.040558455,54.0,47.4,52.3,48840.0,19.667143399999997,45420.0,1061.0,1.77,0.0467053094835127,27.26,4.8591,39.3613,7.4,1.8161,1370.0,35.74,0.37,0.011887,-0.004063000000000001,-0.002898
1999-05-19,7.78999996,5.0,6.95,0,40.347427907059,812.903502786958,0.011014527,0.0231294546937706,0.8622799859999999,0,0,93.703338905087,1,1344.23,1328.27,1344.23,1333.32,35.13408259,38.26,0.83999996,0,0,0.00144928170415355,57.7549734385207,0.012107831000000001,4.48,4.5,-0.0345539806219429,4.3,1574.0,0.995,5.595,101.09,0.040558455,54.0,47.4,52.3,42720.0,11.29035861,54000.0,1043.0,1.77,0.0368663273389854,25.08,4.8996,38.9091,7.4,1.7398,1762.0,35.4,0.38,0.011059999999999999,-0.004196,0.014454
1999-05-20,7.73999977,5.0,7.02,0,40.1805757105504,812.903502786958,0.011014527,0.0231294546937706,0.842907014,0,0,93.138991524441,2,1338.83,1338.83,1350.5,1344.23,34.99294302,38.26,0.71999977,0,0,0.0,57.5078050505791,0.012097152,4.75,4.48,-0.0429909458228399,4.3,1574.0,1.002,5.591,101.34,0.040558455,54.0,47.4,52.3,54000.0,8.932499375,36360.0,1027.0,1.77,0.0344962550376892,24.46,4.8816,38.9484,7.4,1.7357,1757.0,41.48,0.32,0.011271999999999999,-0.001696,0.013527
1999-05-21,7.80999994,4.2,6.96,0,39.9195413271353,812.903502786958,0.011014527,0.0231294546937706,0.971596702,0,0,92.618055480767,3,1330.29,1326.24,1340.9,1338.83,34.7697334,38.26,0.84999994,0,0,0.0,57.126103978951505,0.012182553999999998,4.67,4.46,-0.0247029559452601,4.3,1574.0,0.927,5.504,101.64,0.040558455,54.0,47.4,52.3,42900.0,9.969263603,33360.0,1027.0,1.85,0.0347441094551575,24.4,4.8517,39.0395,10.0,1.6294,1620.0,35.99,0.51,0.011445,-0.004294,-0.00801
1999-05-24,7.75,4.2,6.98,0,39.205503232431795,812.903502786958,0.011014527,0.0231294546937706,0.9782000120000001,0,0,91.076984968976,4,1306.65,1303.46,1332.96,1330.29,34.15185572,38.26,0.77,0,0,0.0,56.096845023093,0.012405151000000001,4.73,4.5,-0.0114129957407775,4.3,1574.0,0.872,5.479,101.4,0.040558455,54.0,47.4,52.3,52320.0,15.12574525,31800.0,1022.0,1.85,0.0512615307438258,27.62,4.7696,39.3456,10.0,1.6144,956.0,44.35,0.41,0.012341,-0.006906999999999999,-0.010319
1999-05-25,7.76999998,4.2,6.97,0,38.5333394069374,812.903502786958,0.011014527,0.0231294546937706,0.9552684020000001,0,0,89.6009995119,5,1284.4,1284.38,1317.48,1306.65,33.57030842,38.26,0.79999998,1,0,0.0,55.128214219697,0.012629943999999999,4.8,4.51,0.00588669539209604,4.3,1574.0,0.831,5.473,101.38,0.040558455,54.0,47.4,52.3,54000.0,18.48700849,36060.0,1017.0,1.85,0.0580046403149068,28.9,4.6893,38.9355,10.0,1.6141,1096.0,37.4,0.47,0.011714,-0.008365000000000001,-0.028774
1999-05-26,7.76000023,4.2,6.99,0,39.1395315313971,812.903502786958,0.011014527,0.0231294546937706,0.9145233220000001,0,0,90.599460262275,4,1304.76,1278.53,1304.83,1284.4,34.10245687,38.26,0.77000023,1,0,0.0,55.98800026420629,0.01246043,4.81,4.52,0.000322333532491824,4.3,1574.0,0.92,5.551,102.24,0.032057598,54.0,47.4,52.3,34440.0,17.47754604,52980.0,1007.0,1.85,0.0494847242394316,27.57,4.7623,38.9696,10.0,1.6924,1469.0,56.28,0.42,0.011698,-0.006751999999999999,-0.038311000000000005
1999-05-27,7.78999996,4.2,7.01,0,38.4345484698719,812.903502786958,0.011014527,0.0231294546937706,0.8386182240000001,0,0,89.29712015309,3,1281.41,1277.31,1304.76,1304.76,33.49215891,38.26,0.77999996,1,0,0.0,54.97264460965611,0.012710678000000001,4.87,4.52,0.0347013726213145,4.3,1574.0,0.996,5.626,102.08,0.032057598,54.0,47.4,52.3,47580.0,20.50988585,30660.0,988.0,1.85,0.0514251704619266,28.12,4.6781,38.8965,10.0,1.7709,1044.0,18.79,0.5,0.011428,-0.004145,-0.001265
1999-05-28,7.80999994,4.2,7.02,0,39.0426501318659,812.903502786958,0.011014527,0.0231294546937706,0.879541975,0,0,90.436646216603,2,1301.84,1281.4,1303.94,1281.4,33.96399687,38.33,0.78999994,1,0,0.0,55.8351218534229,0.012491696000000002,4.61,4.51,0.0245999307518683,4.3,1574.0,0.982,5.62,102.51,0.032057598,54.0,47.4,52.3,30660.0,14.21781372,50340.0,982.0,1.85,0.0365072602181812,25.39,4.7488,38.5738,10.0,1.7647,1964.0,41.3,0.41,0.011087999999999999,-0.0035380000000000003,-0.000814
1999-06-01,7.82000017,4.2,7.12,0,38.810773604402,812.903502786958,0.011014527,0.0231294546937706,0.948713519,0,0,90.121935555574,1,1294.26,1281.49,1301.84,1301.84,33.85456448,38.23,0.70000017,1,0,0.0,55.496302796094,0.012566316000000001,4.78,4.54,0.0182123375299013,4.3,1574.0,1.1,5.757999999999999,102.07,0.032057598,54.0,47.4,52.3,38340.0,14.09912801,30660.0,975.0,1.85,0.0432973543604058,26.62,4.7198,38.4424,10.0,1.9031,1416.0,28.91,0.49,0.012216,-0.007664,-0.013359000000000001
1999-06-02,7.900000099999999,4.2,7.12,0,38.822728855272004,812.903502786958,0.011014527,0.0231294546937706,0.9844284040000001,0,0,90.208758229519,0,1294.81,1277.51,1297.07,1294.26,33.87781266,38.22,0.7800001,0,0,0.0,55.50567391913711,0.012761857,4.45,4.6,0.0163045429376349,4.3,1574.0,1.054,5.781000000000001,102.79,0.032057598,54.0,47.4,52.3,34140.0,16.03903537,31860.0,972.0,1.85,0.0406126748316539,26.21,4.7239,38.442,10.0,1.9263,1360.0,58.79,0.42,0.012631999999999999,-0.007744,-0.04083
1999-06-03,7.900000099999999,4.2,7.13,0,38.959981983509294,812.903502786958,0.011014527,0.0231294546937706,1.018122755,1,0,90.707956653963,0,1299.54,1294.23,1304.12,1294.81,33.98378661,38.24,0.7700001,0,0,0.0,55.6945257021799,0.012541345,4.77,4.52,0.00151784810482413,4.3,1574.0,1.1909999999999998,5.803,102.98,0.031602733,54.0,47.4,52.3,52080.0,10.374768300000001,33300.0,978.0,1.85,0.0409227858181598,26.2,4.7432,38.5112,10.0,1.9475,1624.0,47.93,0.41,0.01192,-0.008567,-0.016465
1999-06-04,7.92000008,4.2,7.15,0,39.8009549973565,812.903502786958,0.011014527,0.0231294546937706,1.112568912,0,0,92.53123280682101,0,1327.75,1299.54,1327.75,1299.54,34.63093375,38.34,0.77000008,0,0,0.0,56.8886914891221,0.012286778,4.69,4.43,-0.026774797216409,4.2,1574.0,1.27,5.807,102.65,0.031602733,54.0,47.4,52.3,30660.0,10.47142872,54000.0,998.0,1.85,0.0276126037010096,23.43,4.8449,38.6028,10.0,1.9166,1846.0,16.07,0.4,0.011217,-0.0064930000000000005,-0.004973
